"SA3_CODE16","sex","age_group","calendar_year","number_of_enrolment","rate_of_enrolment"
20603,"female","18-24",2020,2644,0.6
20603,"female","18-24",2021,2543,0.6
20603,"female","18-24",2022,2598,0.6
20603,"male","18-24",2008,1200,0.5
20603,"male","18-24",2009,1207,0.6
20603,"male","18-24",2010,1261,0.6
20603,"male","18-24",2011,1284,0.5
20603,"male","18-24",2012,1260,0.5
20603,"male","18-24",2013,1333,0.6
20603,"male","18-24",2014,1402,0.5
20603,"male","18-24",2015,2215,0.5
20603,"male","18-24",2016,2442,0.5
20603,"male","18-24",2017,2383,0.5
20603,"male","18-24",2018,2419,0.5
20603,"male","18-24",2019,2461,0.5
20603,"male","18-24",2020,2307,0.5
20603,"male","18-24",2021,2313,0.5
20603,"male","18-24",2022,2371,0.5
20604,"female","18-24",2008,2873,0.6
20604,"female","18-24",2009,2872,0.6
20604,"female","18-24",2010,2811,0.6
20604,"female","18-24",2011,2770,0.6
20604,"female","18-24",2012,2650,0.6
20604,"female","18-24",2013,2605,0.5
20604,"female","18-24",2014,2632,0.5
20604,"female","18-24",2015,2993,0.6
20604,"female","18-24",2016,3474,0.6
20604,"female","18-24",2017,3330,0.6
20604,"female","18-24",2018,3666,0.6
20604,"female","18-24",2019,3851,0.6
20604,"female","18-24",2020,3493,0.6
20604,"female","18-24",2021,3789,0.6
20604,"female","18-24",2022,5490,0.6
20604,"male","18-24",2008,2810,0.5
20604,"male","18-24",2009,2708,0.5
20604,"male","18-24",2010,2708,0.5
20604,"male","18-24",2011,2742,0.5
20604,"male","18-24",2012,2634,0.5
20604,"male","18-24",2013,2628,0.6
20604,"male","18-24",2014,2674,0.6
20604,"male","18-24",2015,2695,0.5
20604,"male","18-24",2016,3116,0.5
20604,"male","18-24",2017,2904,0.5
20604,"male","18-24",2018,3119,0.5
20604,"male","18-24",2019,3367,0.5
20604,"male","18-24",2020,3109,0.5
20604,"male","18-24",2021,3354,0.5
20604,"male","18-24",2022,4685,0.5
20605,"female","18-24",2008,963,0.6
20605,"female","18-24",2009,951,0.6
20605,"female","18-24",2010,956,0.6
20605,"female","18-24",2011,951,0.6
20605,"female","18-24",2012,961,0.6
20605,"female","18-24",2013,940,0.6
20605,"female","18-24",2014,1032,0.6
20605,"female","18-24",2015,2344,0.55
20605,"female","18-24",2016,2679,0.6
20605,"female","18-24",2017,2494,0.6
20605,"female","18-24",2018,2618,0.6
20605,"female","18-24",2019,2784,0.6
20605,"female","18-24",2020,2491,0.6
20605,"female","18-24",2021,2482,0.6
20605,"female","18-24",2022,2823,0.6
20605,"male","18-24",2008,904,0.5
20605,"male","18-24",2009,883,0.5
20605,"male","18-24",2010,873,0.5
20605,"male","18-24",2011,914,0.5
20605,"male","18-24",2012,897,0.5
20605,"male","18-24",2013,884,0.5
20605,"male","18-24",2014,916,0.5
20605,"male","18-24",2015,1889,0.45
20605,"male","18-24",2016,2244,0.5
20605,"male","18-24",2017,2151,0.5
20605,"male","18-24",2018,2217,0.5
20605,"male","18-24",2019,2431,0.5
20605,"male","18-24",2020,2256,0.5
20605,"male","18-24",2021,2194,0.5
20605,"male","18-24",2022,2392,0.5
20606,"female","18-24",2015,2091,0.57
20606,"female","18-24",2016,2329,0.55
20606,"female","18-24",2017,2222,0.57
20606,"female","18-24",2018,2291,0.56
20606,"female","18-24",2019,2259,0.56
20606,"female","18-24",2020,2055,0.55
20606,"female","18-24",2021,2068,0.56
20606,"female","18-24",2022,2359,0.57
20606,"male","18-24",2015,1608,0.43
20606,"male","18-24",2016,1884,0.45
20606,"male","18-24",2017,1709,0.43
20606,"male","18-24",2018,1773,0.44
20606,"male","18-24",2019,1807,0.44
20606,"male","18-24",2020,1652,0.45
20606,"male","18-24",2021,1623,0.44
20606,"male","18-24",2022,1782,0.43
20607,"female","18-24",2015,2635,0.56
20607,"female","18-24",2016,3011,0.55
20607,"female","18-24",2017,2787,0.55
20607,"female","18-24",2018,2952,0.56
20607,"female","18-24",2019,3057,0.55
20607,"female","18-24",2020,2656,0.6
20607,"female","18-24",2021,2635,0.6
20607,"female","18-24",2022,3138,0.55
20607,"male","18-24",2015,2084,0.44
20607,"male","18-24",2016,2454,0.45
20607,"male","18-24",2017,2276,0.45
20607,"male","18-24",2018,2292,0.44
20607,"male","18-24",2019,2484,0.45
20607,"male","18-24",2020,2216,0.5
20607,"male","18-24",2021,2182,0.5
20607,"male","18-24",2022,2548,0.45
20701,"female","18-24",2015,6671,0.5
20701,"female","18-24",2016,7128,0.5
20701,"female","18-24",2017,6832,0.5
20701,"female","18-24",2018,6995,0.6
20701,"female","18-24",2019,7257,0.6
20701,"female","18-24",2020,6979,0.6
20701,"female","18-24",2021,6912,0.6
20701,"female","18-24",2022,7232,0.5
20701,"male","18-24",2015,6693,0.6
20701,"male","18-24",2016,7137,0.6
20701,"male","18-24",2017,6839,0.6
20701,"male","18-24",2018,6821,0.5
20701,"male","18-24",2019,7166,0.5
20701,"male","18-24",2020,6879,0.5
20701,"male","18-24",2021,6838,0.5
20701,"male","18-24",2022,7248,0.6
20702,"female","18-24",2015,2643,0.5
20702,"female","18-24",2016,2753,0.5
20702,"female","18-24",2017,2591,0.5
20702,"female","18-24",2018,2533,0.5
20702,"female","18-24",2019,3050,0.5
20702,"female","18-24",2020,2993,0.5
20702,"female","18-24",2021,2993,0.5
20702,"female","18-24",2022,2982,0.5
20702,"male","18-24",2015,2687,0.6
20702,"male","18-24",2016,2831,0.6
20702,"male","18-24",2017,2685,0.6
20702,"male","18-24",2018,2624,0.6
20702,"male","18-24",2019,3213,0.6
20702,"male","18-24",2020,3111,0.6
20702,"male","18-24",2021,3230,0.6
20702,"male","18-24",2022,3203,0.6
20703,"female","18-24",2015,3249,0.5
20703,"female","18-24",2016,3523,0.6
20703,"female","18-24",2017,3455,0.6
20703,"female","18-24",2018,3500,0.6
20703,"female","18-24",2019,3673,0.6
20703,"female","18-24",2020,3520,0.6
20703,"female","18-24",2021,3562,0.5
20703,"female","18-24",2022,3806,0.6
20703,"male","18-24",2015,3258,0.6
20703,"male","18-24",2016,3410,0.5
20703,"male","18-24",2017,3393,0.5
20703,"male","18-24",2018,3379,0.5
20703,"male","18-24",2019,3582,0.5
20703,"male","18-24",2020,3498,0.5
20703,"male","18-24",2021,3562,0.5
20703,"male","18-24",2022,3769,0.5
20801,"female","18-24",2015,3315,0.5
20801,"female","18-24",2016,3483,0.5
20801,"female","18-24",2017,3389,0.5
20801,"female","18-24",2018,3497,0.5
20801,"female","18-24",2019,3599,0.5
20801,"female","18-24",2020,3584,0.5
20801,"female","18-24",2021,3592,0.5
20801,"female","18-24",2022,3700,0.5
20801,"male","18-24",2015,3392,0.6
20801,"male","18-24",2016,3683,0.6
20801,"male","18-24",2017,3534,0.6
20801,"male","18-24",2018,3579,0.6
20801,"male","18-24",2019,3790,0.6
20801,"male","18-24",2020,3801,0.6
20801,"male","18-24",2021,3874,0.6
20801,"male","18-24",2022,4040,0.6
20802,"female","18-24",2015,3998,0.6
20802,"female","18-24",2016,4301,0.5
20802,"female","18-24",2017,4212,0.6
20802,"female","18-24",2018,4385,0.6
20802,"female","18-24",2019,5112,0.5
20802,"female","18-24",2020,5006,0.5
20802,"female","18-24",2021,5056,0.5
20802,"female","18-24",2022,5272,0.5
20802,"male","18-24",2015,3994,0.5
20802,"male","18-24",2016,4350,0.6
20802,"male","18-24",2017,4177,0.5
20802,"male","18-24",2018,4364,0.5
20802,"male","18-24",2019,5235,0.6
20802,"male","18-24",2020,5032,0.6
20802,"male","18-24",2021,5089,0.6
20802,"male","18-24",2022,5344,0.6
20803,"female","18-24",2015,3607,0.5
20803,"female","18-24",2016,3806,0.5
20803,"female","18-24",2017,3655,0.5
20803,"female","18-24",2018,3757,0.5
20803,"female","18-24",2019,3927,0.5
20803,"female","18-24",2020,3857,0.6
20803,"female","18-24",2021,3849,0.6
20803,"female","18-24",2022,3939,0.6
20803,"male","18-24",2015,3660,0.6
20803,"male","18-24",2016,3991,0.6
20803,"male","18-24",2017,3797,0.6
20803,"male","18-24",2018,3796,0.6
20803,"male","18-24",2019,3935,0.6
20803,"male","18-24",2020,3764,0.5
20803,"male","18-24",2021,3769,0.5
20803,"male","18-24",2022,3858,0.5
20804,"female","18-24",2015,1448,0.6
20804,"female","18-24",2016,1590,0.6
20804,"female","18-24",2017,1504,0.6
20804,"female","18-24",2018,1589,0.6
20804,"female","18-24",2019,1694,0.6
20804,"female","18-24",2020,1581,0.5
20804,"female","18-24",2021,1578,0.5
20804,"female","18-24",2022,1731,0.5
20804,"male","18-24",2015,1382,0.5
20804,"male","18-24",2016,1531,0.5
20804,"male","18-24",2017,1460,0.5
20804,"male","18-24",2018,1549,0.5
20804,"male","18-24",2019,1672,0.5
20804,"male","18-24",2020,1598,0.6
20804,"male","18-24",2021,1617,0.6
20804,"male","18-24",2022,1731,0.5
20901,"female","18-24",2008,1794,0.6
20901,"female","18-24",2009,1779,0.6
20901,"female","18-24",2010,1760,0.6
20901,"female","18-24",2011,1813,0.6
20901,"female","18-24",2012,1707,0.6
20901,"female","18-24",2013,1739,0.6
20901,"female","18-24",2014,1858,0.6
20901,"female","18-24",2015,4169,0.6
20901,"female","18-24",2016,4335,0.5
20901,"female","18-24",2017,4153,0.5
20901,"female","18-24",2018,4275,0.6
20901,"female","18-24",2019,4384,0.5
20901,"female","18-24",2020,4181,0.5
20901,"female","18-24",2021,4031,0.5
20901,"female","18-24",2022,3980,0.5
20901,"male","18-24",2008,1694,0.5
20901,"male","18-24",2009,1661,0.5
20901,"male","18-24",2010,1678,0.5
20901,"male","18-24",2011,1737,0.5
20901,"male","18-24",2012,1637,0.5
20901,"male","18-24",2013,1708,0.5
20901,"male","18-24",2014,1803,0.5
20901,"male","18-24",2015,4106,0.5
20901,"male","18-24",2016,4385,0.6
20901,"male","18-24",2017,4235,0.6
20901,"male","18-24",2018,4243,0.5
20901,"male","18-24",2019,4409,0.6
20901,"male","18-24",2020,4206,0.6
20901,"male","18-24",2021,4114,0.6
20901,"male","18-24",2022,4150,0.6
20902,"female","18-24",2008,1916,0.6
20902,"female","18-24",2009,1896,0.6
20902,"female","18-24",2010,1924,0.6
20902,"female","18-24",2011,2065,0.6
20902,"female","18-24",2012,2076,0.6
20902,"female","18-24",2013,2188,0.6
20902,"female","18-24",2014,2370,0.6
20902,"female","18-24",2015,2302,0.6
20902,"female","18-24",2016,2494,0.6
20902,"female","18-24",2017,2361,0.6
20902,"female","18-24",2018,2423,0.6
20902,"female","18-24",2019,3053,0.6
20902,"female","18-24",2020,2899,0.6
20902,"female","18-24",2021,2731,0.6
20902,"female","18-24",2022,2790,0.6
20902,"male","18-24",2008,1714,0.5
20902,"male","18-24",2009,1751,0.5
20902,"male","18-24",2010,1837,0.5
20902,"male","18-24",2011,1984,0.5
20902,"male","18-24",2012,1933,0.5
20902,"male","18-24",2013,2071,0.5
20902,"male","18-24",2014,2280,0.5
20902,"male","18-24",2015,2116,0.5
20902,"male","18-24",2016,2336,0.5
20902,"male","18-24",2017,2275,0.5
20902,"male","18-24",2018,2299,0.5
20902,"male","18-24",2019,2855,0.5
20902,"male","18-24",2020,2788,0.5
20902,"male","18-24",2021,2669,0.5
20902,"male","18-24",2022,2666,0.5
20903,"female","18-24",2008,3375,0.6
20903,"female","18-24",2009,3355,0.6
20903,"female","18-24",2010,3449,0.6
20903,"female","18-24",2011,3593,0.6
20903,"female","18-24",2012,3589,0.6
20903,"female","18-24",2013,3826,0.6
20903,"female","18-24",2014,4104,0.6
20903,"female","18-24",2015,2880,0.5
20903,"female","18-24",2016,2997,0.5
20903,"female","18-24",2017,2879,0.5
20903,"female","18-24",2018,2812,0.5
20903,"female","18-24",2019,2885,0.5
20903,"female","18-24",2020,2763,0.5
20903,"female","18-24",2021,2734,0.5
20903,"female","18-24",2022,2665,0.5
20903,"male","18-24",2008,3284,0.5
20903,"male","18-24",2009,3236,0.5
20903,"male","18-24",2010,3282,0.5
20903,"male","18-24",2011,3487,0.5
20903,"male","18-24",2012,3429,0.5
20903,"male","18-24",2013,3581,0.5
20903,"male","18-24",2014,3885,0.5
20903,"male","18-24",2015,3008,0.6
20903,"male","18-24",2016,3133,0.6
20903,"male","18-24",2017,3069,0.6
20903,"male","18-24",2018,2988,0.6
20903,"male","18-24",2019,3134,0.6
20903,"male","18-24",2020,2976,0.6
20903,"male","18-24",2021,2982,0.6
20903,"male","18-24",2022,2966,0.6
20904,"female","18-24",2015,5848,0.5
20904,"female","18-24",2016,6165,0.6
20904,"female","18-24",2017,5875,0.5
20904,"female","18-24",2018,5875,0.6
20904,"female","18-24",2019,8043,0.6
20904,"female","18-24",2020,7924,0.6
20904,"female","18-24",2021,7903,0.6
20904,"female","18-24",2022,8098,0.6
20904,"male","18-24",2015,5903,0.6
20904,"male","18-24",2016,6123,0.5
20904,"male","18-24",2017,5926,0.6
20904,"male","18-24",2018,5750,0.5
20904,"male","18-24",2019,7791,0.5
20904,"male","18-24",2020,7786,0.5
20904,"male","18-24",2021,7760,0.5
20904,"male","18-24",2022,7944,0.5
21001,"female","18-24",2015,1981,0.5
21001,"female","18-24",2016,2018,0.5
21001,"female","18-24",2017,1944,0.5
21001,"female","18-24",2018,1951,0.5
21001,"female","18-24",2019,1954,0.5
21001,"female","18-24",2020,1923,0.5
21001,"female","18-24",2021,1954,0.5
21001,"female","18-24",2022,1975,0.5
21001,"male","18-24",2015,1998,0.6
21001,"male","18-24",2016,2139,0.6
21001,"male","18-24",2017,2109,0.6
21001,"male","18-24",2018,2080,0.6
21001,"male","18-24",2019,2178,0.6
21001,"male","18-24",2020,2112,0.6
21001,"male","18-24",2021,2098,0.6
21001,"male","18-24",2022,2109,0.6
21002,"female","18-24",2015,1046,0.5
21002,"female","18-24",2016,1152,0.6
21002,"female","18-24",2017,1096,0.6
21002,"female","18-24",2018,1089,0.6
21002,"female","18-24",2019,1123,0.5
21002,"female","18-24",2020,1083,0.5
21002,"female","18-24",2021,1066,0.5
21002,"female","18-24",2022,1056,0.5
21002,"male","18-24",2015,1075,0.6
21002,"male","18-24",2016,1113,0.5
21002,"male","18-24",2017,1087,0.5
21002,"male","18-24",2018,1078,0.5
21002,"male","18-24",2019,1176,0.6
21002,"male","18-24",2020,1138,0.6
21002,"male","18-24",2021,1170,0.6
21002,"male","18-24",2022,1181,0.6
21003,"female","18-24",2015,1278,0.6
21003,"female","18-24",2016,1331,0.6
21003,"female","18-24",2017,1306,0.6
21003,"female","18-24",2018,1349,0.5
21003,"female","18-24",2019,2308,0.6
21003,"female","18-24",2020,2305,0.6
21003,"female","18-24",2021,2288,0.6
21003,"female","18-24",2022,2251,0.6
21003,"male","18-24",2015,1164,0.5
21003,"male","18-24",2016,1280,0.5
21003,"male","18-24",2017,1298,0.5
21003,"male","18-24",2018,1351,0.6
21003,"male","18-24",2019,2279,0.5
21003,"male","18-24",2020,2263,0.5
21003,"male","18-24",2021,2188,0.5
21003,"male","18-24",2022,2214,0.5
21004,"female","18-24",2015,1615,0.6
21004,"female","18-24",2016,1738,0.6
21004,"female","18-24",2017,1673,0.6
21004,"female","18-24",2018,1706,0.6
21004,"female","18-24",2019,1729,0.5
21004,"female","18-24",2020,1675,0.5
21004,"female","18-24",2021,1543,0.5
21004,"female","18-24",2022,1510,0.5
21004,"male","18-24",2015,1602,0.5
21004,"male","18-24",2016,1727,0.5
21004,"male","18-24",2017,1657,0.5
21004,"male","18-24",2018,1622,0.5
21004,"male","18-24",2019,1729,0.5
21004,"male","18-24",2020,1678,0.6
21004,"male","18-24",2021,1617,0.6
21004,"male","18-24",2022,1619,0.6
21005,"female","18-24",2015,4117,0.5
21005,"female","18-24",2016,4419,0.6
21005,"female","18-24",2017,4359,0.6
21005,"female","18-24",2018,4273,0.6
21005,"female","18-24",2019,6600,0.6
21005,"female","18-24",2020,6649,0.6
21005,"female","18-24",2021,6781,0.6
21005,"female","18-24",2022,6878,0.6
21005,"male","18-24",2015,4137,0.6
21005,"male","18-24",2016,4339,0.5
21005,"male","18-24",2017,4316,0.5
21005,"male","18-24",2018,4171,0.5
21005,"male","18-24",2019,6356,0.5
21005,"male","18-24",2020,6409,0.5
21005,"male","18-24",2021,6475,0.5
21005,"male","18-24",2022,6616,0.5
21101,"female","18-24",2015,4250,0.6
21101,"female","18-24",2016,4408,0.5
21101,"female","18-24",2017,4210,0.5
21101,"female","18-24",2018,4079,0.5
21101,"female","18-24",2019,6163,0.5
21101,"female","18-24",2020,5873,0.5
21101,"female","18-24",2021,5706,0.5
21101,"female","18-24",2022,5581,0.5
21101,"male","18-24",2015,4131,0.5
21101,"male","18-24",2016,4415,0.6
21101,"male","18-24",2017,4310,0.6
21101,"male","18-24",2018,4270,0.6
21101,"male","18-24",2019,6400,0.6
21101,"male","18-24",2020,6092,0.6
21101,"male","18-24",2021,5947,0.6
21101,"male","18-24",2022,5926,0.6
21102,"female","18-24",2015,1135,0.5
21102,"female","18-24",2016,1207,0.5
21102,"female","18-24",2017,1127,0.5
21102,"female","18-24",2018,1132,0.5
21102,"female","18-24",2019,1206,0.5
21102,"female","18-24",2020,1161,0.5
21102,"female","18-24",2021,1177,0.5
21102,"female","18-24",2022,1157,0.5
21102,"male","18-24",2015,1199,0.6
21102,"male","18-24",2016,1318,0.6
21102,"male","18-24",2017,1297,0.6
21102,"male","18-24",2018,1272,0.6
21102,"male","18-24",2019,1325,0.6
21102,"male","18-24",2020,1268,0.6
21102,"male","18-24",2021,1252,0.6
21102,"male","18-24",2022,1303,0.6
21103,"female","18-24",2015,2943,0.5
21103,"female","18-24",2016,3090,0.5
21103,"female","18-24",2017,2925,0.5
21103,"female","18-24",2018,2846,0.5
21103,"female","18-24",2019,4031,0.5
21103,"female","18-24",2020,3871,0.5
21103,"female","18-24",2021,3746,0.5
21103,"female","18-24",2022,3705,0.5
21103,"male","18-24",2015,2944,0.6
21103,"male","18-24",2016,3159,0.6
21103,"male","18-24",2017,3043,0.6
21103,"male","18-24",2018,2902,0.6
21103,"male","18-24",2019,4131,0.6
21103,"male","18-24",2020,4000,0.6
21103,"male","18-24",2021,3926,0.6
21103,"male","18-24",2022,3966,0.6
21104,"female","18-24",2015,1856,0.5
21104,"female","18-24",2016,1949,0.5
21104,"female","18-24",2017,1856,0.5
21104,"female","18-24",2018,1888,0.5
21104,"female","18-24",2019,1985,0.5
21104,"female","18-24",2020,1957,0.5
21104,"female","18-24",2021,1975,0.5
21104,"female","18-24",2022,1923,0.5
21104,"male","18-24",2015,1872,0.6
21104,"male","18-24",2016,2015,0.6
21104,"male","18-24",2017,1947,0.6
21104,"male","18-24",2018,1889,0.6
21104,"male","18-24",2019,2057,0.6
21104,"male","18-24",2020,2035,0.6
21104,"male","18-24",2021,2056,0.6
21104,"male","18-24",2022,2165,0.6
21105,"female","18-24",2015,5641,0.5
21105,"female","18-24",2016,6024,0.5
21105,"female","18-24",2017,5728,0.5
21105,"female","18-24",2018,5776,0.6
21105,"female","18-24",2019,5921,0.5
21105,"female","18-24",2020,5643,0.5
21105,"female","18-24",2021,5424,0.5
21105,"female","18-24",2022,5398,0.5
21105,"male","18-24",2015,5764,0.6
21105,"male","18-24",2016,6132,0.6
21105,"male","18-24",2017,5878,0.6
21105,"male","18-24",2018,5728,0.5
21105,"male","18-24",2019,5933,0.6
21105,"male","18-24",2020,5793,0.6
21105,"male","18-24",2021,5575,0.6
21105,"male","18-24",2022,5462,0.6
21201,"female","18-24",2015,3315,0.6
21201,"female","18-24",2016,3710,0.6
21201,"female","18-24",2017,3717,0.6
21201,"female","18-24",2018,3880,0.6
21201,"female","18-24",2019,4253,0.6
21201,"female","18-24",2020,4196,0.6
21201,"female","18-24",2021,4180,0.6
21201,"female","18-24",2022,4125,0.5
21201,"male","18-24",2015,3128,0.5
21201,"male","18-24",2016,3596,0.5
21201,"male","18-24",2017,3625,0.5
21201,"male","18-24",2018,3662,0.5
21201,"male","18-24",2019,3959,0.5
21201,"male","18-24",2020,3962,0.5
21201,"male","18-24",2021,4027,0.5
21201,"male","18-24",2022,4159,0.6
21202,"female","18-24",2015,2939,0.6
21202,"female","18-24",2016,3143,0.6
21202,"female","18-24",2017,3079,0.5
21202,"female","18-24",2018,3028,0.5
21202,"female","18-24",2019,5191,0.5
21202,"female","18-24",2020,4946,0.5
21202,"female","18-24",2021,4877,0.5
21202,"female","18-24",2022,4791,0.5
21202,"male","18-24",2015,2917,0.5
21202,"male","18-24",2016,3123,0.5
21202,"male","18-24",2017,3107,0.6
21202,"male","18-24",2018,3057,0.6
21202,"male","18-24",2019,5459,0.6
21202,"male","18-24",2020,5381,0.6
21202,"male","18-24",2021,5212,0.6
21202,"male","18-24",2022,5225,0.6
21203,"female","18-24",2008,3293,0.6
21203,"female","18-24",2009,3156,0.6
21203,"female","18-24",2010,3042,0.6
21203,"female","18-24",2011,2950,0.5
21203,"female","18-24",2012,2771,0.5
21203,"female","18-24",2013,2741,0.5
21203,"female","18-24",2014,2760,0.5
21203,"female","18-24",2015,4130,0.6
21203,"female","18-24",2016,4672,0.5
21203,"female","18-24",2017,4763,0.6
21203,"female","18-24",2018,5052,0.6
21203,"female","18-24",2019,6960,0.6
21203,"female","18-24",2020,7107,0.6
21203,"female","18-24",2021,7208,0.6
21203,"female","18-24",2022,7549,0.6
21203,"male","18-24",2008,3232,0.5
21203,"male","18-24",2009,3151,0.5
21203,"male","18-24",2010,3035,0.5
21203,"male","18-24",2011,3022,0.6
21203,"male","18-24",2012,2874,0.6
21203,"male","18-24",2013,2867,0.6
21203,"male","18-24",2014,2914,0.6
21203,"male","18-24",2015,4041,0.5
21203,"male","18-24",2016,4713,0.6
21203,"male","18-24",2017,4761,0.5
21203,"male","18-24",2018,4963,0.5
21203,"male","18-24",2019,6958,0.5
21203,"male","18-24",2020,6996,0.5
