"POSTCODE","POSTCODE","PHN_CODE_2017","PHN_NAME_2017","RATIO_FROM_TO","INDIV_TO_REGION_QLTY_INDICATOR","OVERALL_QUALITY_INDICATOR","BMOS_NULL_FLAG"
"6351","6351","PHN503","Country WA","1","Good","Good",0
"6352","6352","PHN503","Country WA","1","Good","Good",0
"6353","6353","PHN503","Country WA","1","Good","Good",0
"6355","6355","PHN503","Country WA","1","Good","Good",0
"6356","6356","PHN503","Country WA","1","Good","Good",0
"6357","6357","PHN503","Country WA","1","Good","Good",0
"6358","6358","PHN503","Country WA","1","Good","Good",0
"6359","6359","PHN503","Country WA","1","Good","Good",0
"6361","6361","PHN503","Country WA","1","Good","Good",0
"6363","6363","PHN503","Country WA","1","Good","Good",0
"6365","6365","PHN503","Country WA","1","Good","Good",0
"6367","6367","PHN503","Country WA","1","Good","Good",0
"6368","6368","PHN503","Country WA","1","Good","Good",0
"6369","6369","PHN503","Country WA","1","Good","Good",0
"6370","6370","PHN503","Country WA","1","Good","Good",0
"6372","6372","PHN503","Country WA","1","Good","Good",0
"6373","6373","PHN503","Country WA","1","Good","Good",0
"6375","6375","PHN503","Country WA","1","Good","Good",0
"6383","6383","PHN503","Country WA","1","Good","Good",0
"6384","6384","PHN503","Country WA","1","Good","Good",0
"6385","6385","PHN503","Country WA","1","Good","Good",0
"6386","6386","PHN503","Country WA","1","Good","Good",0
"6390","6390","PHN502","Perth South","2e-6","Good","Good",1
"6390","6390","PHN503","Country WA","0.999998","Good","Good",0
"6391","6391","PHN503","Country WA","1","Good","Good",0
"6392","6392","PHN503","Country WA","1","Good","Good",0
"6393","6393","PHN503","Country WA","1","Good","Good",0
"6394","6394","PHN503","Country WA","1","Good","Good",0
"6395","6395","PHN503","Country WA","1","Good","Good",0
"6396","6396","PHN503","Country WA","1","Good","Good",0
"6397","6397","PHN503","Country WA","1","Good","Good",0
"6398","6398","PHN503","Country WA","1","Good","Good",0
"6401","6401","PHN503","Country WA","1","Good","Good",0
"6403","6403","PHN503","Country WA","1","Good","Good",0
"6405","6405","PHN503","Country WA","1","Good","Good",0
"6407","6407","PHN503","Country WA","1","Good","Good",0
"6409","6409","PHN503","Country WA","1","Good","Good",0
"6410","6410","PHN503","Country WA","1","Good","Good",0
"6411","6411","PHN503","Country WA","1","Good","Good",0
"6412","6412","PHN503","Country WA","1","Good","Good",0
"6413","6413","PHN503","Country WA","1","Good","Good",0
"6414","6414","PHN503","Country WA","1","Good","Good",0
"6415","6415","PHN503","Country WA","1","Good","Good",0
"6418","6418","PHN503","Country WA","1","Good","Good",0
"6419","6419","PHN503","Country WA","1","Good","Good",0
"6420","6420","PHN503","Country WA","1","Good","Good",0
"6421","6421","PHN503","Country WA","1","Good","Good",0
"6422","6422","PHN503","Country WA","1","Good","Good",0
"6423","6423","PHN503","Country WA","1","Good","Good",0
"6424","6424","PHN503","Country WA","1","Good","Good",0
"6425","6425","PHN503","Country WA","1","Good","Good",0
"6426","6426","PHN503","Country WA","1","Good","Good",0
"6427","6427","PHN503","Country WA","1","Good","Good",0
"6428","6428","PHN503","Country WA","1","Good","Good",0
"6429","6429","PHN503","Country WA","1","Good","Good",0
"6430","6430","PHN503","Country WA","1","Good","Good",0
"6431","6431","PHN503","Country WA","1","Good","Good",0
"6432","6432","PHN503","Country WA","1","Good","Good",0
"6434","6434","PHN503","Country WA","1","Good","Good",0
"6436","6436","PHN503","Country WA","1","Good","Good",0
"6437","6437","PHN503","Country WA","1","Good","Good",0
"6438","6438","PHN503","Country WA","1","Good","Good",0
"6440","6440","PHN503","Country WA","1","Good","Good",0
"6442","6442","PHN503","Country WA","1","Good","Good",0
"6443","6443","PHN503","Country WA","1","Good","Good",0
"6445","6445","PHN503","Country WA","1","Good","Good",0
"6446","6446","PHN503","Country WA","1","Good","Good",0
"6447","6447","PHN503","Country WA","1","Good","Good",0
"6448","6448","PHN503","Country WA","1","Good","Good",0
"6450","6450","PHN503","Country WA","1","Good","Good",0
"6452","6452","PHN503","Country WA","1","Good","Good",0
"6460","6460","PHN503","Country WA","1","Good","Good",0
"6461","6461","PHN503","Country WA","1","Good","Good",0
"6462","6462","PHN503","Country WA","1","Good","Good",0
"6463","6463","PHN503","Country WA","1","Good","Good",0
"6465","6465","PHN503","Country WA","1","Good","Good",0
"6466","6466","PHN503","Country WA","1","Good","Good",0
"6467","6467","PHN503","Country WA","1","Good","Good",0
"6468","6468","PHN503","Country WA","1","Good","Good",0
"6470","6470","PHN503","Country WA","1","Good","Good",0
"6472","6472","PHN503","Country WA","1","Good","Good",0
"6473","6473","PHN503","Country WA","1","Good","Good",0
"6475","6475","PHN503","Country WA","1","Good","Good",0
"6476","6476","PHN503","Country WA","1","Good","Good",0
"6477","6477","PHN503","Country WA","1","Good","Good",0
"6479","6479","PHN503","Country WA","1","Good","Good",0
"6480","6480","PHN503","Country WA","1","Good","Good",0
"6484","6484","PHN503","Country WA","1","Good","Good",0
"6485","6485","PHN503","Country WA","1","Good","Good",0
"6487","6487","PHN503","Country WA","1","Good","Good",0
"6488","6488","PHN503","Country WA","1","Good","Good",0
"6489","6489","PHN503","Country WA","1","Good","Good",0
"6490","6490","PHN503","Country WA","1","Good","Good",0
"6501","6501","PHN503","Country WA","1","Good","Good",0
"6502","6502","PHN503","Country WA","1","Good","Good",0
"6503","6503","PHN503","Country WA","1","Good","Good",0
"6504","6504","PHN503","Country WA","1","Good","Good",0
"6505","6505","PHN503","Country WA","1","Good","Good",0
"6506","6506","PHN503","Country WA","1","Good","Good",0
"6507","6507","PHN503","Country WA","1","Good","Good",0
"6509","6509","PHN503","Country WA","1","Good","Good",0
"6510","6510","PHN503","Country WA","1","Good","Good",0
"6511","6511","PHN503","Country WA","1","Good","Good",0
"6512","6512","PHN503","Country WA","1","Good","Good",0
"6513","6513","PHN503","Country WA","1","Good","Good",0
"6514","6514","PHN503","Country WA","1","Good","Good",0
"6515","6515","PHN503","Country WA","1","Good","Good",0
"6516","6516","PHN503","Country WA","1","Good","Good",0
"6517","6517","PHN503","Country WA","1","Good","Good",0
"6518","6518","PHN503","Country WA","1","Good","Good",0
"6519","6519","PHN503","Country WA","1","Good","Good",0
"6521","6521","PHN503","Country WA","1","Good","Good",0
"6522","6522","PHN503","Country WA","1","Good","Good",0
"6525","6525","PHN503","Country WA","1","Good","Good",0
"6528","6528","PHN503","Country WA","1","Good","Good",0
"6530","6530","PHN503","Country WA","1","Good","Good",0
"6532","6532","PHN503","Country WA","1","Good","Good",0
"6535","6535","PHN503","Country WA","1","Good","Good",0
"6536","6536","PHN503","Country WA","1","Good","Good",0
"6537","6537","","","1.02e-5","Poor","Good",4
"6537","6537","PHN503","Country WA","0.9999898","Good","Good",0
"6556","6556","PHN501","Perth North","0.9999974","Good","Good",0
"6556","6556","PHN503","Country WA","2.6e-6","Good","Good",1
"6558","6558","PHN501","Perth North","1","Good","Good",0
"6560","6560","PHN503","Country WA","1","Good","Good",0
"6562","6562","PHN503","Country WA","1","Good","Good",0
"6564","6564","PHN503","Country WA","1","Good","Good",0
"6566","6566","PHN503","Country WA","1","Good","Good",0
"6567","6567","PHN503","Country WA","1","Good","Good",0
"6568","6568","PHN503","Country WA","1","Good","Good",0
"6569","6569","PHN503","Country WA","1","Good","Good",0
"6571","6571","PHN503","Country WA","1","Good","Good",0
"6572","6572","PHN503","Country WA","1","Good","Good",0
"6574","6574","PHN503","Country WA","1","Good","Good",0
"6575","6575","PHN503","Country WA","1","Good","Good",0
"6603","6603","PHN503","Country WA","1","Good","Good",0
"6605","6605","PHN503","Country WA","1","Good","Good",0
"6606","6606","PHN503","Country WA","1","Good","Good",0
"6608","6608","PHN503","Country WA","1","Good","Good",0
"6609","6609","PHN503","Country WA","1","Good","Good",0
"6612","6612","PHN503","Country WA","1","Good","Good",0
"6613","6613","PHN503","Country WA","1","Good","Good",0
"6614","6614","PHN503","Country WA","1","Good","Good",0
"6616","6616","PHN503","Country WA","1","Good","Good",0
"6620","6620","PHN503","Country WA","1","Good","Good",0
"6623","6623","PHN503","Country WA","1","Good","Good",0
"6625","6625","PHN503","Country WA","1","Good","Good",0
"6627","6627","PHN503","Country WA","1","Good","Good",0
"6628","6628","PHN503","Country WA","1","Good","Good",0
"6630","6630","PHN503","Country WA","1","Good","Good",0
"6631","6631","PHN503","Country WA","1","Good","Good",0
"6632","6632","PHN503","Country WA","1","Good","Good",0
"6635","6635","PHN503","Country WA","1","Good","Good",0
"6638","6638","PHN503","Country WA","1","Good","Good",0
"6639","6639","PHN503","Country WA","1","Good","Good",0
"6640","6640","PHN503","Country WA","1","Good","Good",0
"6642","6642","PHN503","Country WA","1","Good","Good",0
"6646","6646","PHN503","Country WA","1","Good","Good",0
"6701","6701","","","0.0003739","Poor","Good",4
"6701","6701","PHN503","Country WA","0.9996261","Good","Good",0
"6705","6705","PHN503","Country WA","1","Good","Good",0
"6707","6707","PHN503","Country WA","1","Good","Good",0
"6710","6710","PHN503","Country WA","1","Good","Good",0
"6712","6712","PHN503","Country WA","1","Good","Good",0
"6713","6713","","","0.0229277","Poor","Good",2
"6713","6713","PHN503","Country WA","0.9770723","Good","Good",0
"6714","6714","PHN503","Country WA","1","Good","Good",0
"6716","6716","PHN503","Country WA","1","Good","Good",0
"6718","6718","PHN503","Country WA","1","Good","Good",0
"6720","6720","","","4.4e-6","Poor","Good",4
"6720","6720","PHN503","Country WA","0.9999956","Good","Good",0
"6721","6721","PHN503","Country WA","1","Good","Good",0
"6722","6722","PHN503","Country WA","1","Good","Good",0
"6725","6725","PHN503","Country WA","1","Good","Good",0
"6726","6726","PHN503","Country WA","1","Good","Good",0
"6728","6728","PHN503","Country WA","1","Good","Good",0
"6740","6740","","","0.0","Poor","Good",4
"6740","6740","PHN503","Country WA","1.0","Good","Good",0
"6743","6743","PHN503","Country WA","1","Good","Good",0
"6751","6751","PHN503","Country WA","1","Good","Good",0
"6753","6753","PHN503","Country WA","1","Good","Good",0
"6754","6754","PHN503","Country WA","1","Good","Good",0
"6758","6758","PHN503","Country WA","1","Good","Good",0
"6760","6760","PHN503","Country WA","1","Good","Good",0
"6762","6762","PHN503","Country WA","1","Good","Good",0
"6765","6765","PHN503","Country WA","1","Good","Good",0
"6770","6770","PHN503","Country WA","1","Good","Good",0
"6798","6798","PHN502","Perth South","1","Good","Good",0
"6799","6799","","","1.68e-5","Poor","Good",4
"6799","6799","PHN502","Perth South","0.9999832","Good","Good",0
"7000","7000","PHN601","Tasmania","1","Good","Good",0
"7004","7004","PHN601","Tasmania","1","Good","Good",0
"7005","7005","PHN601","Tasmania","1","Good","Good",0
"7007","7007","PHN601","Tasmania","1","Good","Good",0
"7008","7008","PHN601","Tasmania","1","Good","Good",0
"7009","7009","PHN601","Tasmania","1","Good","Good",0
"7010","7010","PHN601","Tasmania","1","Good","Good",0
"7011","7011","PHN601","Tasmania","1","Good","Good",0
"7012","7012","PHN601","Tasmania","1","Good","Good",0
"7015","7015","PHN601","Tasmania","1","Good","Good",0
"7016","7016","PHN601","Tasmania","1","Good","Good",0
"7017","7017","PHN601","Tasmania","1","Good","Good",0
"7018","7018","PHN601","Tasmania","1","Good","Good",0
"7019","7019","PHN601","Tasmania","1","Good","Good",0
"7020","7020","PHN601","Tasmania","1","Good","Good",0
"7021","7021","PHN601","Tasmania","1","Good","Good",0
"7022","7022","PHN601","Tasmania","1","Good","Good",0
"7023","7023","PHN601","Tasmania","1","Good","Good",0
"7024","7024","PHN601","Tasmania","1","Good","Good",0
"7025","7025","PHN601","Tasmania","1","Good","Good",0
"7026","7026","PHN601","Tasmania","1","Good","Good",0
"7027","7027","PHN601","Tasmania","1","Good","Good",0
"7030","7030","PHN601","Tasmania","1","Good","Good",0
"7050","7050","PHN601","Tasmania","1","Good","Good",0
"7052","7052","PHN601","Tasmania","1","Good","Good",0
"7053","7053","PHN601","Tasmania","1","Good","Good",0
"7054","7054","PHN601","Tasmania","1","Good","Good",0
"7055","7055","PHN601","Tasmania","1","Good","Good",0
"7109","7109","PHN601","Tasmania","1","Good","Good",0
"7112","7112","PHN601","Tasmania","1","Good","Good",0
"7113","7113","PHN601","Tasmania","1","Good","Good",0
"7116","7116","PHN601","Tasmania","1","Good","Good",0
"7117","7117","PHN601","Tasmania","1","Good","Good",0
"7119","7119","PHN601","Tasmania","1","Good","Good",0
"7120","7120","PHN601","Tasmania","1","Good","Good",0
"7139","7139","PHN601","Tasmania","1","Good","Good",0
"7140","7140","PHN601","Tasmania","1","Good","Good",0
"7150","7150","PHN601","Tasmania","1","Good","Good",0
"7155","7155","PHN601","Tasmania","1","Good","Good",0
"7162","7162","PHN601","Tasmania","1","Good","Good",0
"7163","7163","PHN601","Tasmania","1","Good","Good",0
"7170","7170","PHN601","Tasmania","1","Good","Good",0
"7171","7171","PHN601","Tasmania","1","Good","Good",0
"7172","7172","PHN601","Tasmania","1","Good","Good",0
"7173","7173","PHN601","Tasmania","1","Good","Good",0
"7174","7174","PHN601","Tasmania","1","Good","Good",0
"7175","7175","PHN601","Tasmania","1","Good","Good",0
"7176","7176","PHN601","Tasmania","1","Good","Good",0
"7177","7177","PHN601","Tasmania","1","Good","Good",0
"7178","7178","PHN601","Tasmania","1","Good","Good",0
"7179","7179","PHN601","Tasmania","1","Good","Good",0
"7180","7180","PHN601","Tasmania","1","Good","Good",0
"7182","7182","PHN601","Tasmania","1","Good","Good",0
"7183","7183","PHN601","Tasmania","1","Good","Good",0
"7184","7184","PHN601","Tasmania","1","Good","Good",0
"7185","7185","PHN601","Tasmania","1","Good","Good",0
"7186","7186","PHN601","Tasmania","1","Good","Good",0
"7187","7187","PHN601","Tasmania","1","Good","Good",0
"7190","7190","PHN601","Tasmania","1","Good","Good",0
"7209","7209","PHN601","Tasmania","1","Good","Good",0
"7210","7210","PHN601","Tasmania","1","Good","Good",0
"7211","7211","PHN601","Tasmania","1","Good","Good",0
"7212","7212","PHN601","Tasmania","1","Good","Good",0
"7213","7213","PHN601","Tasmania","1","Good","Good",0
"7214","7214","PHN601","Tasmania","1","Good","Good",0
"7215","7215","PHN601","Tasmania","1","Good","Good",0
"7216","7216","PHN601","Tasmania","1","Good","Good",0
"7248","7248","PHN601","Tasmania","1","Good","Good",0
"7249","7249","PHN601","Tasmania","1","Good","Good",0
"7250","7250","PHN601","Tasmania","1","Good","Good",0
"7252","7252","PHN601","Tasmania","1","Good","Good",0
"7253","7253","PHN601","Tasmania","1","Good","Good",0
"7254","7254","PHN601","Tasmania","1","Good","Good",0
"7255","7255","PHN601","Tasmania","1","Good","Good",0
"7256","7256","","","1e-7","Poor","Good",4
"7256","7256","PHN601","Tasmania","0.9999999","Good","Good",0
"7257","7257","PHN601","Tasmania","1","Good","Good",0
"7258","7258","PHN601","Tasmania","1","Good","Good",0
"7259","7259","PHN601","Tasmania","1","Good","Good",0
"7260","7260","PHN601","Tasmania","1","Good","Good",0
"7261","7261","PHN601","Tasmania","1","Good","Good",0
"7262","7262","PHN601","Tasmania","1","Good","Good",0
"7263","7263","PHN601","Tasmania","1","Good","Good",0
"7264","7264","PHN601","Tasmania","1","Good","Good",0
"7265","7265","PHN601","Tasmania","1","Good","Good",0
"7267","7267","PHN601","Tasmania","1","Good","Good",0
"7268","7268","PHN601","Tasmania","1","Good","Good",0
"7270","7270","PHN601","Tasmania","1","Good","Good",0
"7275","7275","PHN601","Tasmania","1","Good","Good",0
"7276","7276","PHN601","Tasmania","1","Good","Good",0
"7277","7277","PHN601","Tasmania","1","Good","Good",0
