LOCALITY_PID_2021,LOCALITY_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC205,BENAMBRA,216,Gippsland,1,Good,Good,0
VIC2050,PELLUEBLA,236,Nicholls,1,Good,Good,0
VIC2051,PENNYROYAL,238,Wannon,1,Good,Good,0
VIC2052,PENSHURST,238,Wannon,1,Good,Good,0
VIC2053,PENTAL ISLAND,230,Mallee,1,Good,Good,0
VIC2054,PENTLAND HILLS,219,Hawke,1,Good,Good,0
VIC2055,PERCYDALE,230,Mallee,1,Good,Good,0
VIC2056,PERONNE,230,Mallee,1,Good,Good,0
VIC2057,PERRY BRIDGE,216,Gippsland,1,Good,Good,0
VIC2058,PETERBOROUGH,238,Wannon,1,Good,Good,0
VIC2059,PETTICOAT CREEK,238,Wannon,1,Good,Good,0
VIC206,BENAYEO,230,Mallee,1,Good,Good,0
VIC2060,PHEASANT CREEK,223,Indi,1,Good,Good,0
VIC2061,PIANGIL,230,Mallee,1,Good,Good,0
VIC2062,PICOLA,236,Nicholls,1,Good,Good,0
VIC2063,PICOLA WEST,236,Nicholls,1,Good,Good,0
VIC2064,PIEDMONT,235,Monash,1,Good,Good,0
VIC2065,PIER MILAN,230,Mallee,1,Good,Good,0
VIC2066,PIGEON PONDS,238,Wannon,1,Good,Good,0
VIC2067,PIGGOREET,202,Ballarat,1,Good,Good,0
VIC2068,PIMPINIO,230,Mallee,1,Good,Good,0
VIC2069,PINE GROVE,236,Nicholls,1,Good,Good,0
VIC207,BEND OF ISLANDS,232,McEwen,1,Good,Good,0
VIC2070,PINE LODGE,236,Nicholls,1,Good,Good,0
VIC2071,PINE MOUNTAIN,223,Indi,1,Good,Good,0
VIC2072,PINE VIEW,230,Mallee,1,Good,Good,0
VIC2073,PIONEER BAY,235,Monash,1,Good,Good,0
VIC2074,PIPERS CREEK,203,Bendigo,1,Good,Good,0
VIC2075,PIRA,230,Mallee,1,Good,Good,0
VIC2076,PIRIES,223,Indi,1,Good,Good,0
VIC2077,PIRRON YALLOCK,238,Wannon,1,Good,Good,0
VIC2078,PITFIELD,202,Ballarat,1,Good,Good,0
VIC2079,PITTONG,238,Wannon,0.407559,Good,Good,0
VIC2079,PITTONG,202,Ballarat,0.592441,Good,Good,0
VIC208,BENDIGO,203,Bendigo,1,Good,Good,0
VIC2080,PLENTY,232,McEwen,1,Good,Good,0
VIC2081,PLUMPTON,219,Hawke,1,Good,Good,0
VIC2082,POINT COOK,228,Lalor,0.0699907,Good,Good,0
VIC2082,POINT COOK,215,Gellibrand,0.9300093,Good,Good,0
VIC2083,POINT LEO,213,Flinders,1,Good,Good,0
VIC2084,POINT LONSDALE,209,Corangamite,1,Good,Good,0
VIC2085,POINT WILSON,210,Corio,1,Good,Good,0
VIC2086,POLISBET,230,Mallee,1,Good,Good,0
VIC2087,POMBORNEIT,238,Wannon,1,Good,Good,0
VIC2088,POMBORNEIT EAST,238,Wannon,1,Good,Good,0
VIC2089,POMBORNEIT NORTH,238,Wannon,1,Good,Good,0
VIC209,BENDOC,216,Gippsland,1,Good,Good,0
VIC2090,POMONAL,230,Mallee,0.0063743,Good,Good,1
VIC2090,POMONAL,238,Wannon,0.9936257,Good,Good,0
VIC2091,POMPAPIEL,230,Mallee,1,Good,Good,0
VIC2092,POOLAIJELO,230,Mallee,1,Good,Good,0
VIC2093,POOTILLA,202,Ballarat,1,Good,Good,0
VIC2094,POOWONG,235,Monash,1,Good,Good,0
VIC2095,POOWONG EAST,235,Monash,1,Good,Good,0
VIC2096,POOWONG NORTH,235,Monash,1,Good,Good,0
VIC2097,PORCUPINE RIDGE,202,Ballarat,1,Good,Good,0
VIC2098,POREPUNKAH,223,Indi,1,Good,Good,0
VIC2099,PORT ALBERT,216,Gippsland,1,Good,Good,0
VIC21,ALEXANDRA,223,Indi,1,Good,Good,0
VIC210,BENGWORDEN,216,Gippsland,1,Good,Good,0
VIC2100,PORT CAMPBELL,238,Wannon,1,Good,Good,0
VIC2101,PORT FAIRY,238,Wannon,1,Good,Good,0
VIC2102,PORT FRANKLIN,235,Monash,1,Good,Good,0
VIC2103,PORT MELBOURNE,229,Macnamara,1,Acceptable,Good,0
VIC2104,PORT WELSHPOOL,235,Monash,1,Good,Good,0
VIC2105,PORTARLINGTON,209,Corangamite,1,Good,Good,0
VIC2106,PORTLAND,238,Wannon,1,Good,Good,0
VIC2107,PORTLAND NORTH,238,Wannon,1,Good,Good,0
VIC2108,PORTLAND WEST,238,Wannon,1,Good,Good,0
VIC2109,PORTSEA,213,Flinders,1,Good,Good,0
VIC211,BENJEROOP,230,Mallee,1,Good,Good,0
VIC2110,POUND CREEK,235,Monash,1,Good,Good,0
VIC2111,POWELLTOWN,206,Casey,1,Good,Good,0
VIC2112,POWERS CREEK,230,Mallee,1,Good,Good,0
VIC2113,POWLETT PLAINS,230,Mallee,1,Good,Good,0
VIC2114,PRAHRAN,220,Higgins,1,Good,Good,0
VIC2115,PRAIRIE,230,Mallee,1,Good,Good,0
VIC2116,PRANJIP,236,Nicholls,1,Good,Good,0
VIC2117,PRESTON,208,Cooper,1,Good,Good,0
VIC2118,PRINCES HILL,239,Wills,5.00E-06,Good,Good,1
VIC2118,PRINCES HILL,233,Melbourne,0.999995,Good,Good,0
VIC2119,PRINCETOWN,238,Wannon,1,Good,Good,0
VIC212,BENLOCH,232,McEwen,0.0459305,Good,Good,0
VIC212,BENLOCH,203,Bendigo,0.9540695,Good,Good,0
VIC2120,PUCKAPUNYAL,236,Nicholls,1,Good,Good,0
VIC2121,PURA PURA,238,Wannon,1,Good,Good,0
VIC2122,PURDEET,238,Wannon,1,Good,Good,0
VIC2123,PURNIM,238,Wannon,1,Good,Good,0
VIC2124,PURNIM WEST,238,Wannon,1,Good,Good,0
VIC2125,PYALONG,236,Nicholls,1,Good,Good,0
VIC2126,PYRAMID HILL,230,Mallee,1,Good,Good,0
VIC2127,QUAMBATOOK,230,Mallee,1,Good,Good,0
VIC2128,QUANDONG,228,Lalor,1,Good,Good,0
VIC2129,QUANTONG,230,Mallee,1,Good,Good,0
VIC213,BENNISON,235,Monash,1,Good,Good,0
VIC2130,QUARRY HILL,203,Bendigo,1,Good,Good,0
VIC2131,QUEENSCLIFF,209,Corangamite,1,Good,Good,0
VIC2132,QUEENSFERRY,235,Monash,1,Good,Good,0
VIC2133,RAGLAN,238,Wannon,1,Good,Good,0
VIC2134,RAINBOW,230,Mallee,1,Good,Good,0
VIC2135,RANCEBY,235,Monash,1,Good,Good,0
VIC2136,RATHSCAR,230,Mallee,1,Good,Good,0
VIC2137,RATHSCAR WEST,230,Mallee,1,Good,Good,0
VIC2138,RAVENHALL,218,Gorton,1,Good,Good,0
VIC2139,RAVENSWOOD,203,Bendigo,1,Good,Good,0
VIC214,BENTLEIGH,222,Hotham,0.0214193,Good,Good,0
VIC214,BENTLEIGH,217,Goldstein,0.9785807,Good,Good,0
VIC2140,RAVENSWOOD SOUTH,203,Bendigo,1,Good,Good,0
VIC2141,RAWSON,235,Monash,1,Good,Good,0
VIC2142,RAYMOND ISLAND,216,Gippsland,1,Good,Good,0
VIC2143,RAYWOOD,230,Mallee,0.1775881,Good,Good,0
VIC2143,RAYWOOD,203,Bendigo,0.8224119,Good,Good,0
VIC2144,RED CLIFFS,230,Mallee,1,Good,Good,0
VIC2145,RED HILL,213,Flinders,1,Good,Good,0
VIC2146,RED HILL SOUTH,213,Flinders,1,Good,Good,0
VIC2147,RED LION,230,Mallee,1,Good,Good,0
VIC2148,REDAN,202,Ballarat,1,Good,Good,0
VIC2149,REDBANK,230,Mallee,1,Good,Good,0
VIC215,BENTLEIGH EAST,222,Hotham,1,Good,Good,0
VIC2150,REDCASTLE,203,Bendigo,0.2647361,Good,Good,0
VIC2150,REDCASTLE,236,Nicholls,0.7352639,Good,Good,0
VIC2151,REDESDALE,203,Bendigo,1,Good,Good,0
VIC2154,REEDY DAM,230,Mallee,1,Good,Good,0
VIC2155,REEDY LAKE,230,Mallee,1,Good,Good,0
VIC2156,REEFTON,206,Casey,1,Good,Good,0
VIC2157,RESEARCH,225,Jagajaga,1,Good,Good,0
VIC2158,RESERVOIR,208,Cooper,1,Good,Good,0
VIC2159,REYNARD,216,Gippsland,0.5,Good,Good,0
VIC2159,REYNARD,223,Indi,0.5,Good,Good,0
VIC216,BENWERRIN,238,Wannon,1,Good,Good,0
VIC2160,RHEOLA,230,Mallee,1,Good,Good,0
VIC2161,RHYLL,235,Monash,1,Good,Good,0
VIC2162,RHYMNEY,238,Wannon,1,Good,Good,0
VIC2163,RIACHELLA,230,Mallee,1,Good,Good,0
VIC2164,RICH AVON,230,Mallee,1,Good,Good,0
VIC2165,RICH AVON EAST,230,Mallee,1,Good,Good,0
VIC2166,RICH AVON WEST,230,Mallee,1,Good,Good,0
VIC2167,RICHMOND,233,Melbourne,1,Good,Good,0
VIC2168,RICHMOND PLAINS,230,Mallee,1,Good,Good,0
VIC2169,RIDDELLS CREEK,232,McEwen,1,Good,Good,0
VIC217,BEREMBOKE,219,Hawke,1,Good,Good,0
VIC2170,RIGGS CREEK,236,Nicholls,1,Good,Good,0
VIC2171,RINGWOOD,211,Deakin,1,Good,Good,0
VIC2172,RINGWOOD EAST,211,Deakin,1,Good,Good,0
VIC2173,RINGWOOD NORTH,234,Menzies,0.0378527,Good,Good,0
VIC2173,RINGWOOD NORTH,211,Deakin,0.9621473,Good,Good,0
VIC2174,RIPPLEBROOK,235,Monash,1,Good,Good,0
VIC2175,RIPPLESIDE,210,Corio,1,Good,Good,0
VIC2176,RIPPONLEA,229,Macnamara,1,Acceptable,Good,0
VIC2177,RIVERSIDE,230,Mallee,1,Good,Good,0
VIC2178,RIVERSLEA,216,Gippsland,1,Good,Good,0
VIC2179,ROBERTSONS BEACH,216,Gippsland,1,Good,Good,0
VIC218,BERRIMAL,230,Mallee,1,Good,Good,0
VIC2180,ROBINVALE,230,Mallee,1,Good,Good,0
VIC2185,ROCHESTER,236,Nicholls,1,Good,Good,0
VIC2186,ROCHFORD,232,McEwen,1,Good,Good,0
VIC2187,ROCKBANK,218,Gorton,1,Good,Good,0
VIC2188,ROCKLANDS,238,Wannon,1,Good,Good,0
VIC2189,ROCKLYN,202,Ballarat,1,Good,Good,0
VIC219,BERRINGA,202,Ballarat,1,Good,Good,0
VIC2190,ROCKY POINT,238,Wannon,1,Good,Good,0
VIC2191,ROKEBY,235,Monash,1,Good,Good,0
VIC2192,ROKEWOOD,202,Ballarat,1,Good,Good,0
VIC2193,ROKEWOOD JUNCTION,202,Ballarat,1,Good,Good,0
VIC2194,ROMSEY,232,McEwen,1,Good,Good,0
VIC2195,ROSANNA,225,Jagajaga,1,Good,Good,0
VIC2196,ROSE RIVER,223,Indi,1,Good,Good,0
VIC2197,ROSEBERY,230,Mallee,1,Good,Good,0
VIC2198,ROSEBROOK,238,Wannon,1,Good,Good,0
VIC2199,ROSEBUD,213,Flinders,1,Good,Good,0
VIC22,ALFREDTON,202,Ballarat,1,Good,Good,0
VIC220,BERRINGAMA,223,Indi,1,Good,Good,0
VIC2201,ROSEDALE,216,Gippsland,1,Good,Good,0
VIC2202,ROSES GAP,230,Mallee,1,Good,Good,0
VIC2203,ROSEWHITE,223,Indi,1,Good,Good,0
VIC2204,ROSLYNMEAD,236,Nicholls,1,Good,Good,0
VIC2205,ROSS CREEK,202,Ballarat,1,Good,Good,0
VIC2206,ROSSBRIDGE,238,Wannon,1,Good,Good,0
VIC2207,ROSTRON,230,Mallee,1,Good,Good,0
VIC2208,ROWSLEY,219,Hawke,1,Good,Good,0
VIC2209,ROWVILLE,201,Aston,1,Good,Good,0
VIC221,BERRIWILLOCK,230,Mallee,1,Good,Good,0
VIC2210,ROXBURGH PARK,205,Calwell,1,Good,Good,0
VIC2211,RUBICON,223,Indi,1,Good,Good,0
VIC2212,RUBY,235,Monash,1,Good,Good,0
VIC2213,RUFFY,223,Indi,1,Good,Good,0
VIC2214,RUNNING CREEK,223,Indi,1,Good,Good,0
VIC2215,RUNNYMEDE,236,Nicholls,1,Good,Good,0
VIC2216,RUPANYUP,230,Mallee,1,Good,Good,0
VIC2217,RUSHWORTH,236,Nicholls,1,Good,Good,0
VIC2218,RUSSELLS BRIDGE,209,Corangamite,1,Good,Good,0
VIC2219,RUTHERGLEN,223,Indi,1,Good,Good,0
VIC222,BERRYBANK,202,Ballarat,0.0002701,Good,Good,1
VIC222,BERRYBANK,238,Wannon,0.9997299,Good,Good,0
VIC2220,RYANS,216,Gippsland,1,Good,Good,0
VIC2221,RYANSTON,235,Monash,1,Good,Good,0
VIC2222,RYE,213,Flinders,1,Good,Good,0
VIC2223,RYTHDALE,227,La Trobe,1,Acceptable,Good,0
VIC2224,SAFETY BEACH,213,Flinders,1,Good,Good,0
VIC2225,SAILORS FALLS,202,Ballarat,1,Good,Good,0
VIC2226,SAILORS GULLY,203,Bendigo,1,Good,Good,0
VIC2227,SAILORS HILL,202,Ballarat,1,Good,Good,0
VIC223,BERRYS CREEK,235,Monash,1,Good,Good,0
VIC2230,SALE,216,Gippsland,1,Good,Good,0
VIC2231,SALISBURY WEST,230,Mallee,1,Good,Good,0
VIC2232,SAMARIA,223,Indi,1,Good,Good,0
VIC2233,SAN REMO,235,Monash,1,Good,Good,0
VIC2234,SANDFORD,238,Wannon,1,Good,Good,0
VIC2235,SANDHILL LAKE,230,Mallee,1,Good,Good,0
VIC2236,SANDHURST,212,Dunkley,1,Good,Good,0
VIC2237,SANDON,203,Bendigo,1,Good,Good,0
VIC2238,SANDRINGHAM,217,Goldstein,1,Good,Good,0
VIC2239,SANDY CREEK,223,Indi,1,Good,Good,0
VIC224,BERWICK,204,Bruce,0.4803418,Acceptable,Good,0
VIC224,BERWICK,227,La Trobe,0.5196582,Acceptable,Good,0
VIC2240,SANDY POINT,235,Monash,1,Good,Good,0
VIC2241,SARGOOD,216,Gippsland,1,Good,Good,0
VIC2242,SARSFIELD,216,Gippsland,1,Good,Good,0
VIC2243,SASSAFRAS,201,Aston,0.0377981,Good,Good,0
VIC2243,SASSAFRAS,206,Casey,0.9622019,Good,Good,0
VIC2244,SAWMILL SETTLEMENT,223,Indi,1,Good,Good,0
VIC2245,SCARSDALE,202,Ballarat,1,Good,Good,0
VIC2246,SCORESBY,201,Aston,1,Good,Good,0
VIC2247,SCOTCHMANS LEAD,202,Ballarat,1,Good,Good,0
VIC2248,SCOTSBURN,202,Ballarat,1,Good,Good,0
VIC2249,SCOTTS CREEK,238,Wannon,1,Good,Good,0
VIC225,BESSIEBELLE,238,Wannon,1,Good,Good,0
VIC2250,SEA LAKE,230,Mallee,1,Good,Good,0
VIC2251,SEABROOK,215,Gellibrand,1,Good,Good,0
VIC2252,SEACOMBE,216,Gippsland,1,Good,Good,0
VIC2253,SEAFORD,212,Dunkley,1,Good,Good,0
VIC2254,SEAHOLME,215,Gellibrand,1,Good,Good,0
VIC2255,SEASPRAY,216,Gippsland,1,Good,Good,0
VIC2256,SEATON,216,Gippsland,1,Good,Good,0
VIC2257,SEAVIEW,235,Monash,1,Good,Good,0
VIC2258,SEBASTIAN,230,Mallee,3.98E-05,Good,Good,1
VIC2258,SEBASTIAN,203,Bendigo,0.9999602,Good,Good,0
VIC2259,SEBASTOPOL,202,Ballarat,1,Good,Good,0
VIC226,BET BET,230,Mallee,1,Good,Good,0
VIC2260,SEDDON,214,Fraser,1,Good,Good,0
VIC2261,SEDGWICK,203,Bendigo,1,Good,Good,0
VIC2262,SELBY,206,Casey,1,Good,Good,0
VIC2263,SELWYN,223,Indi,1,Good,Good,0
VIC2264,SEPARATION CREEK,238,Wannon,1,Good,Good,0
VIC2265,SERPENTINE,230,Mallee,1,Good,Good,0
VIC2266,SERVICETON,230,Mallee,1,Good,Good,0
VIC2267,SEVILLE,206,Casey,1,Good,Good,0
VIC2268,SEVILLE EAST,206,Casey,1,Good,Good,0
VIC2269,SEYMOUR,236,Nicholls,1,Good,Good,0
VIC227,BETE BOLONG,216,Gippsland,1,Good,Good,0
VIC2270,SHADY CREEK,235,Monash,1,Good,Good,0
VIC2271,SHANNONVALE,216,Gippsland,1,Good,Good,0
VIC2272,SHAYS FLAT,230,Mallee,1,Good,Good,0
VIC2273,SHE OAKS,202,Ballarat,1,Good,Good,0
VIC2274,SHEANS CREEK,223,Indi,1,Good,Good,0
VIC2275,SHEEP HILLS,230,Mallee,1,Good,Good,0
VIC2276,SHELBOURNE,230,Mallee,0.1459694,Good,Good,0
VIC2276,SHELBOURNE,203,Bendigo,0.8540306,Good,Good,0
VIC2277,SHELFORD,202,Ballarat,1,Good,Good,0
VIC2278,SHELLEY,223,Indi,1,Good,Good,0
VIC2279,SHEPHERDS FLAT,202,Ballarat,1,Good,Good,0
VIC228,BETE BOLONG NORTH,216,Gippsland,1,Good,Good,0
VIC2280,SHEPPARTON,236,Nicholls,1,Good,Good,0
VIC2281,SHEPPARTON EAST,236,Nicholls,1,Good,Good,0
VIC2282,SHEPPARTON NORTH,236,Nicholls,1,Good,Good,0
VIC2283,SHERBROOKE,206,Casey,1,Good,Good,0
VIC2284,SHOREHAM,213,Flinders,1,Good,Good,0
VIC2285,SIDONIA,203,Bendigo,1,Good,Good,0
VIC2286,SILVAN,206,Casey,1,Good,Good,0
VIC2287,SILVERLEAVES,235,Monash,1,Good,Good,0
VIC2288,SIMPSON,238,Wannon,1,Good,Good,0
VIC2289,SIMPSONS CREEK,216,Gippsland,1,Good,Good,0
VIC229,BETHANGA,223,Indi,1,Good,Good,0
VIC2290,SIMSON,230,Mallee,1,Good,Good,0
VIC2291,SKENES CREEK,238,Wannon,1,Good,Good,0
VIC2292,SKENES CREEK NORTH,238,Wannon,1,Good,Good,0
VIC2293,SKIBO,238,Wannon,1,Good,Good,0
VIC2294,SKINNERS FLAT,230,Mallee,1,Good,Good,0
VIC2295,SKIPTON,238,Wannon,1,Good,Good,0
VIC2296,SKYE,212,Dunkley,1,Good,Good,0
VIC2297,SLATY CREEK,230,Mallee,1,Good,Good,0
VIC2298,SMEATON,202,Ballarat,1,Good,Good,0
VIC2299,SMITHS BEACH,235,Monash,1,Good,Good,0
VIC23,ALLAMBEE,235,Monash,1,Good,Good,0
VIC230,BETLEY,230,Mallee,1,Good,Good,0
VIC2300,SMITHS GULLY,232,McEwen,1,Good,Good,0
VIC2301,SMOKEYTOWN,202,Ballarat,1,Good,Good,0
VIC2302,SMOKO,223,Indi,1,Good,Good,0
VIC2303,SMYTHES CREEK,202,Ballarat,1,Good,Good,0
VIC2304,SMYTHESDALE,238,Wannon,0.0376458,Good,Good,0
VIC2304,SMYTHESDALE,202,Ballarat,0.9623542,Good,Good,0
VIC2305,SNAKE ISLAND,,,0.0923077,Poor,Good,2
VIC2305,SNAKE ISLAND,216,Gippsland,0.9076923,Good,Good,0
VIC2306,SNAKE VALLEY,238,Wannon,1,Good,Good,0
VIC2307,SOLDIERS HILL,202,Ballarat,1,Good,Good,0
VIC2308,SOMERS,213,Flinders,1,Good,Good,0
VIC2309,SOMERTON,205,Calwell,1,Good,Good,0
VIC231,BEULAH,230,Mallee,1,Good,Good,0
VIC2310,SOMERVILLE,213,Flinders,1,Good,Good,0
VIC2311,SORRENTO,213,Flinders,1,Good,Good,0
VIC2312,SOUTH DUDLEY,235,Monash,1,Good,Good,0
VIC2313,SOUTH GEELONG,210,Corio,1,Good,Good,0
VIC2314,SOUTH KINGSVILLE,215,Gellibrand,1,Good,Good,0
VIC2315,SOUTH MELBOURNE,229,Macnamara,1,Acceptable,Good,0
VIC2316,SOUTH MORANG,237,Scullin,1,Good,Good,0
VIC2317,SOUTH PURRUMBETE,238,Wannon,1,Good,Good,0
VIC2318,SOUTH YARRA,229,Macnamara,0.1561958,Acceptable,Good,0
VIC2318,SOUTH YARRA,220,Higgins,0.8438042,Good,Good,0
VIC2319,SOUTHBANK,229,Macnamara,1,Acceptable,Good,0
VIC232,BEVERFORD,230,Mallee,1,Good,Good,0
VIC2320,SOUTHERN CROSS,238,Wannon,1,Good,Good,0
VIC2321,SPARGO CREEK,202,Ballarat,1,Good,Good,0
VIC2322,SPEED,230,Mallee,1,Good,Good,0
VIC2323,SPEEWA,230,Mallee,1,Good,Good,0
VIC2324,SPOTSWOOD,215,Gellibrand,1,Good,Good,0
VIC2325,SPRING GULLY,203,Bendigo,1,Good,Good,0
VIC2326,SPRING HILL,202,Ballarat,0.4776684,Good,Good,0
VIC2326,SPRING HILL,203,Bendigo,0.5223316,Good,Good,0
VIC2327,SPRINGBANK,202,Ballarat,1,Good,Good,0
VIC2328,SPRINGDALLAH,202,Ballarat,1,Good,Good,0
VIC233,BEVERIDGE,232,McEwen,1,Good,Good,0
VIC2331,SPRINGHURST,223,Indi,1,Good,Good,0
VIC2332,SPRINGMOUNT,202,Ballarat,1,Good,Good,0
VIC2333,SPRINGVALE,222,Hotham,1,Good,Good,0
VIC2334,SPRINGVALE SOUTH,222,Hotham,1,Good,Good,0
VIC2335,ST ALBANS,214,Fraser,1,Good,Good,0
VIC2336,ST ALBANS PARK,209,Corangamite,0.0003553,Good,Good,1
VIC2336,ST ALBANS PARK,210,Corio,0.9996447,Good,Good,0
VIC2337,ST ANDREWS,232,McEwen,1,Good,Good,0
VIC2338,ST ANDREWS BEACH,213,Flinders,1,Good,Good,0
VIC2339,ST ARNAUD,230,Mallee,1,Good,Good,0
VIC234,BIG DESERT,230,Mallee,1,Good,Good,0
VIC2340,ST ARNAUD EAST,230,Mallee,1,Good,Good,0
VIC2341,ST ARNAUD NORTH,230,Mallee,1,Good,Good,0
VIC2342,ST CLAIR,235,Monash,1,Good,Good,0
VIC2343,ST GERMAINS,236,Nicholls,1,Good,Good,0
VIC2344,ST HELENS,238,Wannon,1,Good,Good,0
VIC2345,ST HELENS PLAINS,230,Mallee,1,Good,Good,0
VIC2346,ST KILDA,229,Macnamara,1,Acceptable,Good,0
VIC2347,ST KILDA EAST,229,Macnamara,1,Acceptable,Good,0
VIC2348,ST KILDA WEST,229,Macnamara,1,Acceptable,Good,0
VIC2349,ST LEONARDS,209,Corangamite,1,Good,Good,0
VIC2350,STACEYS BRIDGE,216,Gippsland,1,Good,Good,0
VIC2351,STAFFORDSHIRE REEF,202,Ballarat,1,Good,Good,0
VIC2352,STAGHORN FLAT,223,Indi,1,Good,Good,0
VIC2353,STANHOPE,236,Nicholls,1,Good,Good,0
VIC2354,STANHOPE SOUTH,236,Nicholls,1,Good,Good,0
VIC2355,STANLEY,223,Indi,1,Good,Good,0
VIC2356,STAUGHTON VALE,210,Corio,1,Good,Good,0
VIC2357,STAVELY,238,Wannon,1,Good,Good,0
VIC2358,STAWELL,230,Mallee,1,Good,Good,0
VIC2359,STEELS CREEK,206,Casey,1,Good,Good,0
VIC2360,STEIGLITZ,202,Ballarat,1,Good,Good,0
VIC2361,STEWARTON,236,Nicholls,0.1093094,Good,Good,0
VIC2361,STEWARTON,223,Indi,0.8906906,Good,Good,0
VIC2362,STIRLING,216,Gippsland,1,Good,Good,0
VIC2363,STOCKDALE,216,Gippsland,1,Good,Good,0
VIC2364,STOCKYARD HILL,238,Wannon,1,Good,Good,0
VIC2365,STONEHAVEN,209,Corangamite,1,Good,Good,0
VIC2366,STONELEIGH,238,Wannon,1,Good,Good,0
VIC2369,STONYFORD,238,Wannon,1,Good,Good,0
VIC237,BIG PATS CREEK,206,Casey,1,Good,Good,0
VIC2370,STRADBROKE,216,Gippsland,1,Good,Good,0
VIC2371,STRANGWAYS,202,Ballarat,0.1960016,Good,Good,0
VIC2371,STRANGWAYS,203,Bendigo,0.8039984,Good,Good,0
VIC2372,STRATEN,230,Mallee,1,Good,Good,0
VIC2373,STRATFORD,216,Gippsland,1,Good,Good,0
VIC2374,STRATH CREEK,223,Indi,1,Good,Good,0
VIC2375,STRATHALLAN,236,Nicholls,1,Good,Good,0
VIC2376,STRATHBOGIE,223,Indi,1,Good,Good,0
VIC2377,STRATHDALE,203,Bendigo,1,Good,Good,0
VIC2378,STRATHDOWNIE,238,Wannon,1,Good,Good,0
VIC2379,STRATHEWEN,232,McEwen,1,Good,Good,0
VIC238,BIGGARA,223,Indi,1,Good,Good,0
VIC2380,STRATHFIELDSAYE,203,Bendigo,1,Good,Good,0
VIC2381,STRATHKELLAR,238,Wannon,1,Good,Good,0
VIC2382,STRATHLEA,230,Mallee,0.1003247,Good,Good,0
VIC2382,STRATHLEA,203,Bendigo,0.8996753,Good,Good,0
VIC2383,STRATHMERTON,236,Nicholls,1,Good,Good,0
VIC2384,STRATHMORE,231,Maribyrnong,1,Good,Good,0
VIC2385,STRATHMORE HEIGHTS,231,Maribyrnong,1,Good,Good,0
VIC2386,STREATHAM,238,Wannon,1,Good,Good,0
VIC2387,STRZELECKI,235,Monash,1,Good,Good,0
VIC2388,STUART MILL,230,Mallee,1,Good,Good,0
VIC2389,SUGARLOAF,238,Wannon,1,Good,Good,0
VIC239,BILLABONG,216,Gippsland,1,Good,Good,0
VIC2390,SUGARLOAF CREEK,236,Nicholls,1,Good,Good,0
VIC2391,SUGGAN BUGGAN,216,Gippsland,1,Good,Good,0
VIC2392,SULKY,202,Ballarat,1,Good,Good,0
VIC2393,SUMMERLANDS,235,Monash,1,Good,Good,0
VIC2394,SUNBURY,219,Hawke,1,Good,Good,0
VIC2395,SUNDAY CREEK,236,Nicholls,1,Good,Good,0
VIC2396,SUNDERLAND BAY,235,Monash,1,Good,Good,0
VIC2397,SUNSET STRIP,235,Monash,1,Good,Good,0
VIC2398,SUNSHINE,214,Fraser,1,Good,Good,0
VIC2399,SUNSHINE NORTH,214,Fraser,1,Good,Good,0
VIC24,ALLAMBEE RESERVE,235,Monash,1,Good,Good,0
VIC240,BIMBOURIE,230,Mallee,1,Good,Good,0
VIC2400,SUNSHINE WEST,214,Fraser,1,Good,Good,0
VIC2401,SURF BEACH,235,Monash,1,Good,Good,0
VIC2402,SURREY HILLS,226,Kooyong,1,Good,Good,0
VIC2403,SUTHERLAND,230,Mallee,1,Good,Good,0
VIC2404,SUTHERLANDS CREEK,202,Ballarat,1,Good,Good,0
VIC2405,SUTTON,230,Mallee,1,Good,Good,0
VIC2406,SUTTON GRANGE,203,Bendigo,1,Good,Good,0
VIC2407,SWAN BAY,,,1.00E-07,Poor,Good,4
VIC2407,SWAN BAY,209,Corangamite,0.9999999,Good,Good,0
VIC2408,SWAN HILL,230,Mallee,1,Good,Good,0
VIC2409,SWAN HILL WEST,230,Mallee,1,Good,Good,0
VIC241,BINDI,216,Gippsland,1,Good,Good,0
VIC2410,SWAN ISLAND,209,Corangamite,1,Good,Good,0
VIC2411,SWAN MARSH,238,Wannon,1,Good,Good,0
VIC2412,SWAN REACH,216,Gippsland,1,Good,Good,0
VIC2413,SWANPOOL,223,Indi,1,Good,Good,0
VIC2414,SWANWATER,230,Mallee,1,Good,Good,0
VIC2415,SWANWATER WEST,230,Mallee,1,Good,Good,0
VIC2416,SWIFTS CREEK,216,Gippsland,1,Good,Good,0
VIC2417,SYDENHAM,218,Gorton,1,Good,Good,0
VIC2418,SYLVATERRE,230,Mallee,1,Good,Good,0
VIC2419,TABBERABBERA,216,Gippsland,1,Good,Good,0
VIC242,BINGINWARRI,235,Monash,0.2534676,Good,Good,0
VIC242,BINGINWARRI,216,Gippsland,0.7465324,Good,Good,0
VIC2420,TABILK,236,Nicholls,1,Good,Good,0
VIC2421,TABOR,238,Wannon,1,Good,Good,0
VIC2422,TAGGERTY,223,Indi,1,Good,Good,0
VIC2423,TAHARA,238,Wannon,1,Good,Good,0
VIC2424,TAHARA BRIDGE,238,Wannon,1,Good,Good,0
VIC2425,TAHARA WEST,238,Wannon,1,Good,Good,0
