LOCALITY_PID,LOCALITY_NAME,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC2343,ST GERMAINS,PHN205,Murray,1,Good,Good,0
VIC2344,ST HELENS,PHN206,Western Victoria,1,Good,Good,0
VIC2345,ST HELENS PLAINS,PHN206,Western Victoria,1,Good,Good,0
VIC2346,ST KILDA,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2347,ST KILDA EAST,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2348,ST KILDA WEST,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2349,ST LEONARDS,PHN206,Western Victoria,1,Good,Good,0
VIC2350,STACEYS BRIDGE,PHN204,Gippsland,1,Good,Good,0
VIC2351,STAFFORDSHIRE REEF,PHN206,Western Victoria,1,Good,Good,0
VIC2352,STAGHORN FLAT,PHN205,Murray,1,Good,Good,0
VIC2353,STANHOPE,PHN205,Murray,1,Good,Good,0
VIC2354,STANHOPE SOUTH,PHN205,Murray,1,Good,Good,0
VIC2355,STANLEY,PHN205,Murray,1,Good,Good,0
VIC2356,STAUGHTON VALE,PHN206,Western Victoria,1,Good,Good,0
VIC2357,STAVELY,PHN206,Western Victoria,1,Good,Good,0
VIC2358,STAWELL,PHN206,Western Victoria,1,Good,Good,0
VIC2359,STEELS CREEK,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2360,STEIGLITZ,PHN206,Western Victoria,1,Good,Good,0
VIC2361,STEWARTON,PHN205,Murray,1,Good,Good,0
VIC2362,STIRLING,PHN204,Gippsland,1,Good,Good,0
VIC2363,STOCKDALE,PHN204,Gippsland,1,Good,Good,0
VIC2364,STOCKYARD HILL,PHN206,Western Victoria,1,Good,Good,0
VIC2365,STONEHAVEN,PHN206,Western Victoria,1,Good,Good,0
VIC2366,STONELEIGH,PHN206,Western Victoria,1,Good,Good,0
VIC2369,STONYFORD,PHN206,Western Victoria,1,Good,Good,0
VIC237,BIG PATS CREEK,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2370,STRADBROKE,PHN204,Gippsland,1,Good,Good,0
VIC2371,STRANGWAYS,PHN206,Western Victoria,0.1960016,Good,Good,0
VIC2371,STRANGWAYS,PHN205,Murray,0.8039984,Good,Good,0
VIC2372,STRATEN,PHN205,Murray,1,Good,Good,0
VIC2373,STRATFORD,PHN204,Gippsland,1,Good,Good,0
VIC2374,STRATH CREEK,PHN205,Murray,1,Good,Good,0
VIC2375,STRATHALLAN,PHN205,Murray,1,Good,Good,0
VIC2376,STRATHBOGIE,PHN205,Murray,1,Good,Good,0
VIC2377,STRATHDALE,PHN205,Murray,1,Good,Good,0
VIC2378,STRATHDOWNIE,PHN206,Western Victoria,1,Good,Good,0
VIC2379,STRATHEWEN,PHN202,Eastern Melbourne,1,Good,Good,0
VIC238,BIGGARA,PHN205,Murray,1,Good,Good,0
VIC2380,STRATHFIELDSAYE,PHN205,Murray,1,Good,Good,0
VIC2381,STRATHKELLAR,PHN206,Western Victoria,1,Good,Good,0
VIC2382,STRATHLEA,PHN205,Murray,1,Good,Good,0
VIC2383,STRATHMERTON,PHN205,Murray,1,Good,Good,0
VIC2384,STRATHMORE,PHN201,North Western Melbourne,1,Good,Good,0
VIC2385,STRATHMORE HEIGHTS,PHN201,North Western Melbourne,1,Good,Good,0
VIC2386,STREATHAM,PHN206,Western Victoria,1,Good,Good,0
VIC2387,STRZELECKI,PHN204,Gippsland,1,Good,Good,0
VIC2388,STUART MILL,PHN206,Western Victoria,1,Good,Good,0
VIC2389,SUGARLOAF,PHN206,Western Victoria,1,Good,Good,0
VIC239,BILLABONG,PHN204,Gippsland,1,Good,Good,0
VIC2390,SUGARLOAF CREEK,PHN205,Murray,1,Good,Good,0
VIC2391,SUGGAN BUGGAN,PHN204,Gippsland,1,Good,Good,0
VIC2392,SULKY,PHN206,Western Victoria,1,Good,Good,0
VIC2393,SUMMERLANDS,PHN204,Gippsland,1,Good,Good,0
VIC2394,SUNBURY,PHN201,North Western Melbourne,1,Good,Good,0
VIC2395,SUNDAY CREEK,PHN205,Murray,1,Good,Good,0
VIC2396,SUNDERLAND BAY,PHN204,Gippsland,1,Good,Good,0
VIC2397,SUNSET STRIP,PHN204,Gippsland,1,Good,Good,0
VIC2398,SUNSHINE,PHN201,North Western Melbourne,1,Good,Good,0
VIC2399,SUNSHINE NORTH,PHN201,North Western Melbourne,1,Good,Good,0
VIC24,ALLAMBEE RESERVE,PHN204,Gippsland,1,Good,Good,0
VIC240,BIMBOURIE,PHN205,Murray,1,Good,Good,0
VIC2400,SUNSHINE WEST,PHN201,North Western Melbourne,1,Good,Good,0
VIC2401,SURF BEACH,PHN204,Gippsland,1,Good,Good,0
VIC2402,SURREY HILLS,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2403,SUTHERLAND,PHN206,Western Victoria,1,Good,Good,0
VIC2404,SUTHERLANDS CREEK,PHN206,Western Victoria,1,Good,Good,0
VIC2405,SUTTON,PHN205,Murray,1,Good,Good,0
VIC2406,SUTTON GRANGE,PHN205,Murray,1,Good,Good,0
VIC2407,SWAN BAY,PHN206,Western Victoria,0.9999999,Good,Good,0
VIC2407,SWAN BAY,,,1.00E-07,Poor,Good,4
VIC2408,SWAN HILL,PHN205,Murray,1,Good,Good,0
VIC2409,SWAN HILL WEST,PHN205,Murray,1,Good,Good,0
VIC241,BINDI,PHN204,Gippsland,1,Good,Good,0
VIC2410,SWAN ISLAND,PHN206,Western Victoria,1,Good,Good,0
VIC2411,SWAN MARSH,PHN206,Western Victoria,1,Good,Good,0
VIC2412,SWAN REACH,PHN204,Gippsland,1,Good,Good,0
VIC2413,SWANPOOL,PHN205,Murray,1,Good,Good,0
VIC2414,SWANWATER,PHN206,Western Victoria,1,Good,Good,0
VIC2415,SWANWATER WEST,PHN206,Western Victoria,1,Good,Good,0
VIC2416,SWIFTS CREEK,PHN204,Gippsland,1,Good,Good,0
VIC2417,SYDENHAM,PHN201,North Western Melbourne,1,Good,Good,0
VIC2418,SYLVATERRE,PHN205,Murray,1,Good,Good,0
VIC2419,TABBERABBERA,PHN204,Gippsland,1,Good,Good,0
VIC242,BINGINWARRI,PHN204,Gippsland,1,Good,Good,0
VIC2420,TABILK,PHN205,Murray,1,Good,Good,0
VIC2421,TABOR,PHN206,Western Victoria,1,Good,Good,0
VIC2422,TAGGERTY,PHN205,Murray,1,Good,Good,0
VIC2423,TAHARA,PHN206,Western Victoria,1,Good,Good,0
VIC2424,TAHARA BRIDGE,PHN206,Western Victoria,1,Good,Good,0
VIC2425,TAHARA WEST,PHN206,Western Victoria,1,Good,Good,0
VIC2426,TALBOT,PHN206,Western Victoria,1,Good,Good,0
VIC2427,TALGARNO,PHN205,Murray,1,Good,Good,0
VIC2428,TALLANGATTA,PHN205,Murray,1,Good,Good,0
VIC2429,TALLANGATTA EAST,PHN205,Murray,1,Good,Good,0
VIC243,BINGO MUNJIE,PHN204,Gippsland,1,Good,Good,0
VIC2430,TALLANGATTA VALLEY,PHN205,Murray,1,Good,Good,0
VIC2431,TALLAROOK,PHN205,Murray,1,Good,Good,0
VIC2432,TALLYGAROOPNA,PHN205,Murray,1,Good,Good,0
VIC2433,TAMBO CROSSING,PHN204,Gippsland,1,Good,Good,0
VIC2434,TAMBO UPPER,PHN204,Gippsland,1,Good,Good,0
VIC2435,TAMBOON,PHN204,Gippsland,1,Good,Good,0
VIC2436,TAMBORITHA,PHN204,Gippsland,1,Good,Good,0
VIC2437,TAMINICK,PHN205,Murray,1,Good,Good,0
VIC2438,TAMLEUGH,PHN205,Murray,1,Good,Good,0
VIC2439,TAMLEUGH NORTH,PHN205,Murray,1,Good,Good,0
VIC244,BIRCHIP,PHN205,Murray,1,Good,Good,0
VIC2440,TANDAROOK,PHN206,Western Victoria,1,Good,Good,0
VIC2441,TANDARRA,PHN205,Murray,1,Good,Good,0
VIC2442,TANGAMBALANGA,PHN205,Murray,1,Good,Good,0
VIC2443,TANJIL,PHN204,Gippsland,1,Good,Good,0
VIC2444,TANJIL BREN,PHN204,Gippsland,1,Good,Good,0
VIC2445,TANJIL SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC2446,TANTARABOO,PHN201,North Western Melbourne,1,Good,Good,0
VIC2447,TANWOOD,PHN206,Western Victoria,1,Good,Good,0
VIC2448,TANYBRYN,PHN206,Western Victoria,1,Good,Good,0
VIC2449,TARADALE,PHN206,Western Victoria,1.91E-05,Good,Good,1
VIC2449,TARADALE,PHN205,Murray,0.9999809,Good,Good,0
VIC245,BIRCHIP WEST,PHN205,Murray,1,Good,Good,0
VIC2450,TARCOMBE,PHN205,Murray,1,Good,Good,0
VIC2451,TARILTA,PHN206,Western Victoria,0.4443211,Good,Good,0
VIC2451,TARILTA,PHN205,Murray,0.5556789,Good,Good,0
VIC2452,TARNAGULLA,PHN205,Murray,1,Good,Good,0
VIC2453,TARNEIT,PHN201,North Western Melbourne,1,Good,Good,0
VIC2454,TARNOOK,PHN205,Murray,1,Good,Good,0
VIC2455,TAROON,PHN206,Western Victoria,1,Good,Good,0
VIC2456,TARRA VALLEY,PHN204,Gippsland,1,Good,Good,0
VIC2457,TARRANYURK,PHN206,Western Victoria,1,Good,Good,0
VIC2458,TARRAVILLE,PHN204,Gippsland,1,Good,Good,0
VIC2459,TARRAWARRA,PHN202,Eastern Melbourne,1,Good,Good,0
VIC246,BIRDWOODTON,PHN205,Murray,1,Good,Good,0
VIC2460,TARRAWINGEE,PHN205,Murray,1,Good,Good,0
VIC2461,TARRAYOUKYAN,PHN206,Western Victoria,1,Good,Good,0
VIC2462,TARRENGOWER,PHN205,Murray,1,Good,Good,0
VIC2463,TARRENLEA,PHN206,Western Victoria,1,Good,Good,0
VIC2464,TARRINGTON,PHN206,Western Victoria,1,Good,Good,0
VIC2465,TARRONE,PHN206,Western Victoria,1,Good,Good,0
VIC2466,TARWIN,PHN204,Gippsland,1,Good,Good,0
VIC2467,TARWIN LOWER,PHN204,Gippsland,1,Good,Good,0
VIC2468,TATONG,PHN205,Murray,1,Good,Good,0
VIC2469,TATURA,PHN205,Murray,1,Good,Good,0
VIC247,BIRREGURRA,PHN206,Western Victoria,1,Good,Good,0
VIC2470,TATURA EAST,PHN205,Murray,1,Good,Good,0
VIC2471,TATYOON,PHN206,Western Victoria,1,Good,Good,0
VIC2472,TAWONGA,PHN205,Murray,1,Good,Good,0
VIC2473,TAWONGA SOUTH,PHN205,Murray,1,Good,Good,0
VIC2474,TAYLOR BAY,PHN205,Murray,1,Good,Good,0
VIC2475,TAYLORS HILL,PHN201,North Western Melbourne,1,Good,Good,0
VIC2476,TAYLORS LAKES,PHN201,North Western Melbourne,1,Good,Good,0
VIC2477,TEAL POINT,PHN205,Murray,1,Good,Good,0
VIC2478,TECOMA,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2479,TEDDYWADDY,PHN205,Murray,1,Good,Good,0
VIC248,BITTERN,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2480,TEDDYWADDY WEST,PHN205,Murray,1,Good,Good,0
VIC2481,TEESDALE,PHN206,Western Victoria,1,Good,Good,0
VIC2482,TELANGATUK EAST,PHN206,Western Victoria,1,Good,Good,0
VIC2483,TELFORD,PHN205,Murray,1,Good,Good,0
VIC2484,TELOPEA DOWNS,PHN206,Western Victoria,1,Good,Good,0
VIC2485,TEMPLESTOWE,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2486,TEMPLESTOWE LOWER,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2487,TEMPY,PHN205,Murray,0.3502082,Good,Good,0
VIC2487,TEMPY,PHN206,Western Victoria,0.6497918,Good,Good,0
VIC2488,TENBY POINT,PHN204,Gippsland,1,Good,Good,0
VIC2489,TENNYSON,PHN205,Murray,1,Good,Good,0
VIC249,BLACK HILL,PHN206,Western Victoria,1,Good,Good,0
VIC2490,TERANG,PHN206,Western Victoria,1,Good,Good,0
VIC2491,TERIP TERIP,PHN205,Murray,1,Good,Good,0
VIC2492,TERRAPPEE,PHN205,Murray,1,Good,Good,0
VIC2493,TERRICK TERRICK,PHN205,Murray,1,Good,Good,0
VIC2494,TERRICK TERRICK EAST,PHN205,Murray,1,Good,Good,0
VIC2495,TESBURY,PHN206,Western Victoria,1,Good,Good,0
VIC2496,TETOORA ROAD,PHN204,Gippsland,1,Good,Good,0
VIC2497,THALIA,PHN205,Murray,1,Good,Good,0
VIC2498,THALLOO,PHN204,Gippsland,1,Good,Good,0
VIC2499,THE BASIN,PHN202,Eastern Melbourne,1,Good,Good,0
VIC25,ALLAMBEE SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC250,BLACK RANGE,PHN206,Western Victoria,1,Good,Good,0
VIC2500,THE COVE,PHN206,Western Victoria,1,Good,Good,0
VIC2501,THE GURDIES,PHN204,Gippsland,1,Good,Good,0
VIC2502,THE HEART,PHN204,Gippsland,1,Good,Good,0
VIC2503,THE HONEYSUCKLES,PHN204,Gippsland,1,Good,Good,0
VIC2504,THE PATCH,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2505,THE SISTERS,PHN206,Western Victoria,1,Good,Good,0
VIC2506,THOLOGOLONG,PHN205,Murray,1,Good,Good,0
VIC2507,THOMASTOWN,PHN202,Eastern Melbourne,1,Good,Good,0
VIC251,BLACK ROCK,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2510,THOONA,PHN205,Murray,1,Good,Good,0
VIC2511,THORNBURY,PHN201,North Western Melbourne,1,Good,Good,0
VIC2512,THORNTON,PHN205,Murray,1,Good,Good,0
VIC2513,THORPDALE,PHN204,Gippsland,1,Good,Good,0
VIC2514,THORPDALE SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC2515,THOWGLA VALLEY,PHN205,Murray,1,Good,Good,0
VIC2516,THREE BRIDGES,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2517,TIDAL RIVER,PHN204,Gippsland,1,Good,Good,0
VIC2518,TIMBARRA,PHN204,Gippsland,1,Good,Good,0
VIC2519,TIMBOON,PHN206,Western Victoria,1,Good,Good,0
VIC252,BLACKBURN,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2520,TIMBOON WEST,PHN206,Western Victoria,1,Good,Good,0
VIC2521,TIMMERING,PHN205,Murray,1,Good,Good,0
VIC2522,TIMOR,PHN206,Western Victoria,1,Good,Good,0
VIC2523,TIMOR WEST,PHN206,Western Victoria,1,Good,Good,0
VIC2524,TINAMBA,PHN204,Gippsland,1,Good,Good,0
VIC2525,TINAMBA WEST,PHN204,Gippsland,1,Good,Good,0
VIC2526,TINTALDRA,PHN205,Murray,1,Good,Good,0
VIC2528,TOL TOL,PHN205,Murray,1,Good,Good,0
VIC2529,TOLMIE,PHN205,Murray,1,Good,Good,0
VIC253,BLACKBURN NORTH,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2530,TOM GROGGIN,PHN204,Gippsland,0.0017755,Good,Good,1
VIC2530,TOM GROGGIN,PHN110,Murrumbidgee,0.0025153,Good,Good,1
VIC2530,TOM GROGGIN,PHN205,Murray,0.9957092,Good,Good,0
VIC2531,TONGALA,PHN205,Murray,1,Good,Good,0
VIC2532,TONGHI CREEK,PHN204,Gippsland,1,Good,Good,0
VIC2533,TONGIO,PHN204,Gippsland,1,Good,Good,0
VIC2534,TONIMBUK,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2535,TOOAN,PHN206,Western Victoria,1,Good,Good,0
VIC2536,TOOBORAC,PHN205,Murray,1,Good,Good,0
VIC2537,TOOLAMBA,PHN205,Murray,1,Good,Good,0
VIC2538,TOOLAMBA WEST,PHN205,Murray,1,Good,Good,0
VIC2539,TOOLANGI,PHN202,Eastern Melbourne,1,Good,Good,0
VIC254,BLACKBURN SOUTH,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2540,TOOLERN VALE,PHN201,North Western Melbourne,1,Good,Good,0
VIC2541,TOOLLEEN,PHN205,Murray,1,Good,Good,0
VIC2542,TOOLOME,PHN204,Gippsland,1,Good,Good,0
VIC2543,TOOLONDO,PHN206,Western Victoria,1,Good,Good,0
VIC2544,TOOLONG,PHN206,Western Victoria,1,Good,Good,0
VIC2545,TOOMBON,PHN204,Gippsland,1,Good,Good,0
VIC2546,TOONGABBIE,PHN204,Gippsland,1,Good,Good,0
VIC2547,TOORA,PHN204,Gippsland,1,Good,Good,0
VIC2548,TOORA NORTH,PHN204,Gippsland,1,Good,Good,0
VIC2549,TOORADIN,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC255,BLACKHEATH,PHN206,Western Victoria,1,Good,Good,0
VIC2550,TOORAK,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2551,TOORLOO ARM,PHN204,Gippsland,1,Good,Good,0
VIC2552,TOORONGO,PHN205,Murray,0.3333333,Good,Good,0
VIC2552,TOORONGO,PHN204,Gippsland,0.6666667,Good,Good,0
VIC2553,TOOTGAROOK,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2554,TORQUAY,PHN206,Western Victoria,1,Good,Good,0
VIC2555,TORRITA,PHN205,Murray,1,Good,Good,0
VIC2556,TORRUMBARRY,PHN205,Murray,1,Good,Good,0
VIC2557,TORWOOD,PHN204,Gippsland,1,Good,Good,0
VIC2558,TOSTAREE,PHN204,Gippsland,1,Good,Good,0
VIC2559,TOTTENHAM,PHN201,North Western Melbourne,1,Good,Good,0
VIC256,BLACKWARRY,PHN204,Gippsland,1,Good,Good,0
VIC2560,TOTTINGTON,PHN206,Western Victoria,1,Good,Good,0
VIC2561,TOURELLO,PHN206,Western Victoria,1,Good,Good,0
VIC2562,TOWAN,PHN205,Murray,1,Good,Good,0
VIC2563,TOWANINNY,PHN205,Murray,1,Good,Good,0
VIC2564,TOWANINNY SOUTH,PHN205,Murray,1,Good,Good,0
VIC2565,TOWER HILL,PHN206,Western Victoria,1,Good,Good,0
VIC2566,TOWONG,PHN205,Murray,1,Good,Good,0
VIC2567,TOWONG UPPER,PHN205,Murray,1,Good,Good,0
VIC2568,TRAFALGAR,PHN204,Gippsland,1,Good,Good,0
VIC2569,TRAFALGAR EAST,PHN204,Gippsland,1,Good,Good,0
VIC257,BLACKWOOD,PHN206,Western Victoria,1,Good,Good,0
VIC2570,TRAFALGAR SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC2571,TRAGOWEL,PHN205,Murray,1,Good,Good,0
VIC2572,TRARALGON,PHN204,Gippsland,1,Good,Good,0
VIC2573,TRARALGON EAST,PHN204,Gippsland,1,Good,Good,0
VIC2574,TRARALGON SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC2575,TRAVANCORE,PHN201,North Western Melbourne,1,Good,Good,0
VIC2576,TRAWALLA,PHN206,Western Victoria,1,Good,Good,0
VIC2577,TRAWOOL,PHN205,Murray,1,Good,Good,0
VIC2578,TRAYNORS LAGOON,PHN206,Western Victoria,1,Good,Good,0
VIC2579,TREMONT,PHN202,Eastern Melbourne,1,Good,Good,0
VIC258,BLAIRGOWRIE,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2580,TRENTHAM,PHN206,Western Victoria,1,Good,Good,0
VIC2581,TRENTHAM EAST,PHN206,Western Victoria,0.4096825,Good,Good,0
VIC2581,TRENTHAM EAST,PHN205,Murray,0.5903175,Good,Good,0
VIC2582,TRESCO,PHN205,Murray,1,Good,Good,0
VIC2583,TRESCO WEST,PHN205,Murray,1,Good,Good,0
VIC2584,TRIDA,PHN204,Gippsland,1,Good,Good,0
VIC2585,TRUGANINA,PHN201,North Western Melbourne,1,Good,Good,0
VIC2586,TUERONG,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2587,TULKARA,PHN206,Western Victoria,1,Good,Good,0
VIC2588,TULLAMARINE,PHN201,North Western Melbourne,1,Good,Good,0
VIC2589,TUNGAMAH,PHN205,Murray,1,Good,Good,0
VIC259,BLAKEVILLE,PHN206,Western Victoria,1,Good,Good,0
VIC2590,TUROAR,PHN205,Murray,1,Good,Good,0
VIC2591,TURRIFF,PHN206,Western Victoria,1,Good,Good,0
VIC2592,TURRIFF EAST,PHN205,Murray,1,Good,Good,0
VIC2593,TURTONS CREEK,PHN204,Gippsland,1,Good,Good,0
VIC2594,TUTYE,PHN205,Murray,1,Good,Good,0
VIC2595,TYAAK,PHN205,Murray,1,Good,Good,0
VIC2596,TYABB,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2597,TYENNA,PHN205,Murray,1,Good,Good,0
VIC2598,TYERS,PHN204,Gippsland,1,Good,Good,0
VIC2599,TYLDEN,PHN206,Western Victoria,0.0387993,Good,Good,0
VIC2599,TYLDEN,PHN205,Murray,0.9612007,Good,Good,0
VIC26,ALLANS FLAT,PHN205,Murray,1,Good,Good,0
VIC260,BLAMPIED,PHN206,Western Victoria,1,Good,Good,0
VIC2600,TYLDEN SOUTH,PHN206,Western Victoria,1,Good,Good,0
VIC2601,TYNONG,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2602,TYNONG NORTH,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2603,TYNTYNDER,PHN205,Murray,1,Good,Good,0
VIC2604,TYNTYNDER SOUTH,PHN205,Murray,1,Good,Good,0
VIC2605,TYRENDARRA,PHN206,Western Victoria,1,Good,Good,0
VIC2606,TYRENDARRA EAST,PHN206,Western Victoria,1,Good,Good,0
VIC2607,TYRRELL,PHN205,Murray,1,Good,Good,0
VIC2608,TYRRELL DOWNS,PHN205,Murray,1,Good,Good,0
VIC2609,ULLINA,PHN206,Western Victoria,1,Good,Good,0
VIC261,BLIND BIGHT,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2610,ULLSWATER,PHN206,Western Victoria,1,Good,Good,0
VIC2611,ULTIMA,PHN205,Murray,1,Good,Good,0
VIC2612,ULTIMA EAST,PHN205,Murray,1,Good,Good,0
VIC2613,ULUPNA,PHN110,Murrumbidgee,1.10E-06,Good,Good,1
VIC2613,ULUPNA,PHN205,Murray,0.9999989,Good,Good,0
VIC2614,UNDERA,PHN205,Murray,1,Good,Good,0
VIC2615,UNDERBOOL,PHN205,Murray,1,Good,Good,0
VIC2616,UPOTIPOTPON,PHN205,Murray,1,Good,Good,0
VIC2617,UPPER FERNTREE GULLY,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2618,UPPER GUNDOWRING,PHN205,Murray,1,Good,Good,0
VIC2619,UPPER LURG,PHN205,Murray,1,Good,Good,0
VIC262,BLOWHARD,PHN206,Western Victoria,1,Good,Good,0
VIC2620,UPPER PLENTY,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2621,UPPER RYANS CREEK,PHN205,Murray,1,Good,Good,0
VIC2622,UPTON HILL,PHN205,Murray,1,Good,Good,0
VIC2623,UPWEY,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2624,VALENCIA CREEK,PHN204,Gippsland,1,Good,Good,0
VIC2625,VASEY,PHN206,Western Victoria,1,Good,Good,0
VIC2626,VAUGHAN,PHN205,Murray,1,Good,Good,0
VIC2627,VECTIS,PHN206,Western Victoria,1,Good,Good,0
VIC2628,VENTNOR,PHN204,Gippsland,1,Good,Good,0
VIC2629,VENUS BAY,PHN204,Gippsland,1,Good,Good,0
VIC263,BO PEEP,PHN206,Western Victoria,1,Good,Good,0
VIC2630,VERMONT,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2631,VERMONT SOUTH,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2632,VERVALE,PHN203,South Eastern Melbourne,1,Good,Good,0
VIC2633,VESPER,PHN204,Gippsland,1,Good,Good,0
VIC2634,VICTORIA POINT,PHN206,Western Victoria,1,Good,Good,0
VIC2635,VICTORIA VALLEY,PHN206,Western Victoria,1,Good,Good,0
VIC2636,VIEWBANK,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2637,VINIFERA,PHN205,Murray,1,Good,Good,0
VIC2638,VIOLET TOWN,PHN205,Murray,1,Good,Good,0
VIC2639,VITE VITE,PHN206,Western Victoria,1,Good,Good,0
VIC264,BOBINAWARRAH,PHN205,Murray,1,Good,Good,0
VIC2640,VITE VITE NORTH,PHN206,Western Victoria,1,Good,Good,0
VIC2641,W TREE,PHN204,Gippsland,1,Good,Good,0
VIC2642,WAAIA,PHN205,Murray,1,Good,Good,0
VIC2643,WAANYARRA,PHN205,Murray,1,Good,Good,0
VIC2644,WAARRE,PHN206,Western Victoria,1,Good,Good,0
VIC2645,WABONGA,PHN205,Murray,1,Good,Good,0
VIC2646,WAGGARANDALL,PHN205,Murray,1,Good,Good,0
VIC2647,WAHGUNYAH,PHN205,Murray,1,Good,Good,0
VIC2648,WAHRING,PHN205,Murray,1,Good,Good,0
VIC2649,WAIL,PHN206,Western Victoria,1,Good,Good,0
VIC265,BOCHARA,PHN206,Western Victoria,1,Good,Good,0
VIC2650,WAIREWA,PHN204,Gippsland,1,Good,Good,0
VIC2651,WAITCHIE,PHN205,Murray,1,Good,Good,0
VIC2652,WAL WAL,PHN206,Western Victoria,1,Good,Good,0
VIC2653,WALDARA,PHN205,Murray,1,Good,Good,0
VIC2654,WALHALLA,PHN204,Gippsland,1,Good,Good,0
VIC2655,WALHALLA EAST,PHN204,Gippsland,1,Good,Good,0
VIC2656,WALKERVILLE,PHN204,Gippsland,1,Good,Good,0
VIC2657,WALKERVILLE SOUTH,PHN204,Gippsland,1,Good,Good,0
VIC2658,WALLACE,PHN206,Western Victoria,1,Good,Good,0
VIC2659,WALLACEDALE,PHN206,Western Victoria,1,Good,Good,0
VIC266,BOGONG,PHN204,Gippsland,0.0016618,Good,Good,1
VIC266,BOGONG,PHN205,Murray,0.9983382,Good,Good,0
VIC2660,WALLAGARAUGH,PHN204,Gippsland,1,Good,Good,0
VIC2661,WALLALOO,PHN206,Western Victoria,1,Good,Good,0
VIC2662,WALLALOO EAST,PHN206,Western Victoria,1,Good,Good,0
VIC2663,WALLAN,PHN201,North Western Melbourne,0.0001628,Good,Good,1
VIC2663,WALLAN,PHN202,Eastern Melbourne,0.9998372,Good,Good,0
VIC2664,WALLINDUC,PHN206,Western Victoria,1,Good,Good,0
VIC2665,WALLINGTON,PHN206,Western Victoria,1,Good,Good,0
VIC2666,WALLUP,PHN206,Western Victoria,1,Good,Good,0
VIC2667,WALMER,PHN205,Murray,1,Good,Good,0
VIC2668,WALPA,PHN204,Gippsland,1,Good,Good,0
VIC2669,WALPEUP,PHN205,Murray,1,Good,Good,0
VIC267,BOHO,PHN205,Murray,1,Good,Good,0
VIC2670,WALWA,PHN205,Murray,1,Good,Good,0
VIC2671,WANALTA,PHN205,Murray,1,Good,Good,0
VIC2672,WANDANA HEIGHTS,PHN206,Western Victoria,1,Good,Good,0
VIC2673,WANDELLA,PHN205,Murray,1,Good,Good,0
VIC2674,WANDILIGONG,PHN205,Murray,1,Good,Good,0
VIC2675,WANDIN EAST,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2676,WANDIN NORTH,PHN202,Eastern Melbourne,1,Good,Good,0
VIC2677,WANDO BRIDGE,PHN206,Western Victoria,1,Good,Good,0
VIC2678,WANDO VALE,PHN206,Western Victoria,1,Good,Good,0
VIC2679,WANDONG,PHN202,Eastern Melbourne,1,Good,Good,0
VIC268,BOHO SOUTH,PHN205,Murray,1,Good,Good,0
VIC2680,WANDOWN,PHN205,Murray,1,Good,Good,0
VIC2681,WANGANDARY,PHN205,Murray,1,Good,Good,0
VIC2682,WANGARABELL,PHN204,Gippsland,1,Good,Good,0
VIC2683,WANGARATTA,PHN205,Murray,1,Good,Good,0
VIC2684,WANGARATTA SOUTH,PHN205,Murray,1,Good,Good,0
VIC2685,WANGIE,PHN205,Murray,1,Good,Good,0
