SA1_CODE_2021,SED_CODE_2022,SED_NAME_2022,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
60302107212,60404,Franklin (Huon),1,Good,Good,3
60302107213,60404,Franklin (Huon),1,Good,Good,3
60302107214,60404,Franklin (Huon),1,Good,Good,3
60302107215,60404,Franklin (Huon),1,Good,Good,3
60302107216,60404,Franklin (Huon),1,Good,Good,3
60302107217,60404,Franklin (Huon),1,Good,Good,3
60302107218,60404,Franklin (Huon),1,Good,Good,3
60302107219,60404,Franklin (Huon),1,Good,Good,3
60302107220,60404,Franklin (Huon),1,Good,Good,3
60302107221,60404,Franklin (Huon),1,Good,Good,3
60303107301,60512,Lyons (Prosser),1,Good,Good,3
60303107302,60512,Lyons (Prosser),1,Good,Good,3
60303107303,60512,Lyons (Prosser),1,Good,Good,3
60303107304,60512,Lyons (Prosser),1,Good,Good,3
60303107305,60512,Lyons (Prosser),1,Good,Good,3
60303107306,60512,Lyons (Prosser),1,Good,Good,3
60303107307,60512,Lyons (Prosser),1,Good,Good,3
60303107308,60512,Lyons (Prosser),1,Good,Good,3
60303107309,60512,Lyons (Prosser),1,Good,Good,3
60303107310,60512,Lyons (Prosser),1,Good,Good,3
60303107401,60512,Lyons (Prosser),1,Good,Good,3
60303107402,60512,Lyons (Prosser),1,Good,Good,3
60303107403,60512,Lyons (Prosser),1,Good,Good,3
60303107404,60512,Lyons (Prosser),1,Good,Good,3
60303107405,60512,Lyons (Prosser),1,Good,Good,3
60303107406,60512,Lyons (Prosser),1,Good,Good,3
60303107407,60512,Lyons (Prosser),1,Good,Good,3
60303107408,60512,Lyons (Prosser),1,Good,Good,3
60303107409,60512,Lyons (Prosser),1,Good,Good,3
60303107411,60512,Lyons (Prosser),1,Good,Good,3
60303107412,60512,Lyons (Prosser),1,Good,Good,3
60303107413,60512,Lyons (Prosser),1,Good,Good,3
60303107414,60512,Lyons (Prosser),1,Good,Good,3
60303107415,60512,Lyons (Prosser),1,Good,Good,3
60303107416,60512,Lyons (Prosser),1,Good,Good,3
60303107417,60512,Lyons (Prosser),1,Good,Good,3
60303107418,60512,Lyons (Prosser),1,Good,Good,3
60303107419,60512,Lyons (Prosser),1,Good,Good,3
60303107420,60512,Lyons (Prosser),1,Good,Good,3
60303107422,60512,Lyons (Prosser),1,Good,Good,3
60303107423,60512,Lyons (Prosser),1,Good,Good,3
60401107501,60208,Braddon (Montgomery),1,Good,Good,3
60401107502,60208,Braddon (Montgomery),0.9999734,Good,Good,3
60401107502,60209,Braddon (Murchison),2.66E-05,Good,Good,5
60401107503,60208,Braddon (Montgomery),1,Good,Good,3
60401107504,60208,Braddon (Montgomery),1,Good,Good,3
60401107505,60208,Braddon (Montgomery),1,Good,Good,3
60401107506,60208,Braddon (Montgomery),1,Good,Good,3
60401107507,60208,Braddon (Montgomery),1,Good,Good,3
60401107508,60208,Braddon (Montgomery),1,Good,Good,3
60401107601,60208,Braddon (Montgomery),1,Good,Good,3
60401107602,60208,Braddon (Montgomery),1,Good,Good,3
60401107603,60208,Braddon (Montgomery),1,Good,Good,3
60401107604,60208,Braddon (Montgomery),0.9999469,Good,Good,3
60401107604,60209,Braddon (Murchison),5.31E-05,Good,Good,5
60401107605,60208,Braddon (Montgomery),0.9999605,Good,Good,3
60401107605,60508,Lyons (Montgomery),3.95E-05,Good,Good,5
60401107606,60208,Braddon (Montgomery),0.8232448,Good,Good,3
60401107606,60209,Braddon (Murchison),0.1767552,Good,Good,3
60401107607,60208,Braddon (Montgomery),1,Good,Good,3
60401107608,60208,Braddon (Montgomery),1,Good,Good,3
60401107609,60208,Braddon (Montgomery),1,Good,Good,3
60401107610,60208,Braddon (Montgomery),1,Good,Good,3
60401107611,60208,Braddon (Montgomery),1,Good,Good,3
60401107612,60208,Braddon (Montgomery),1,Good,Good,3
60401107613,60208,Braddon (Montgomery),1,Good,Good,3
60401107614,60208,Braddon (Montgomery),1,Good,Good,3
60401107701,60209,Braddon (Murchison),1,Good,Good,3
60401107702,60209,Braddon (Murchison),1,Good,Good,3
60401107703,60209,Braddon (Murchison),1,Good,Good,3
60401107704,60209,Braddon (Murchison),1,Good,Good,3
60401107705,60209,Braddon (Murchison),1,Good,Good,3
60401107706,60209,Braddon (Murchison),1,Good,Good,3
60401107707,60209,Braddon (Murchison),1,Good,Good,3
60401107708,60209,Braddon (Murchison),1,Good,Good,3
60401107709,60208,Braddon (Montgomery),1,Good,Good,3
60401107710,60209,Braddon (Murchison),1,Good,Good,3
60401107711,60209,Braddon (Murchison),1,Good,Good,3
60401107712,60209,Braddon (Murchison),1,Good,Good,3
60401107713,60209,Braddon (Murchison),1,Good,Good,3
60401107801,60209,Braddon (Murchison),1,Good,Good,3
60401107802,60209,Braddon (Murchison),1,Good,Good,3
60401107803,60209,Braddon (Murchison),1,Good,Good,3
60401107804,60209,Braddon (Murchison),1,Good,Good,3
60401107805,60209,Braddon (Murchison),1,Good,Good,3
60401107806,60209,Braddon (Murchison),1,Good,Good,3
60401107807,60209,Braddon (Murchison),1,Good,Good,3
60401107808,60209,Braddon (Murchison),1,Good,Good,3
60401107809,60209,Braddon (Murchison),1,Good,Good,3
60401107810,60209,Braddon (Murchison),1,Good,Good,3
60401107811,60209,Braddon (Murchison),1,Good,Good,3
60401107812,60209,Braddon (Murchison),1,Good,Good,3
60401107813,60209,Braddon (Murchison),1,Good,Good,3
60401107814,60209,Braddon (Murchison),1,Good,Good,3
60401107815,60209,Braddon (Murchison),1,Good,Good,3
60401107816,60209,Braddon (Murchison),1,Good,Good,3
60401107817,60209,Braddon (Murchison),1,Good,Good,3
60401107818,60209,Braddon (Murchison),1,Good,Good,3
60401107901,60208,Braddon (Montgomery),1,Good,Good,3
60401107902,60208,Braddon (Montgomery),1,Good,Good,3
60401107903,60208,Braddon (Montgomery),1,Good,Good,3
60401107904,60208,Braddon (Montgomery),1,Good,Good,3
60401107905,60208,Braddon (Montgomery),1,Good,Good,3
60401107906,60208,Braddon (Montgomery),1,Good,Good,3
60401107907,60208,Braddon (Montgomery),1,Good,Good,3
60401107908,60208,Braddon (Montgomery),1,Good,Good,3
60401107909,60208,Braddon (Montgomery),1,Good,Good,3
60401107910,60208,Braddon (Montgomery),1,Good,Good,3
60401107911,60208,Braddon (Montgomery),1,Good,Good,3
60401107912,60208,Braddon (Montgomery),1,Good,Good,3
60401107913,60208,Braddon (Montgomery),1,Good,Good,3
60401107914,60208,Braddon (Montgomery),1,Good,Good,3
60401107915,60208,Braddon (Montgomery),1,Good,Good,3
60401107916,60208,Braddon (Montgomery),1,Good,Good,3
60401107917,60208,Braddon (Montgomery),1,Good,Good,3
60401108001,60208,Braddon (Montgomery),1,Good,Good,3
60401108002,60208,Braddon (Montgomery),1,Good,Good,3
60401108003,60208,Braddon (Montgomery),1,Good,Good,3
60401108004,60208,Braddon (Montgomery),1,Good,Good,3
60401108005,60208,Braddon (Montgomery),1,Good,Good,3
60401108006,60208,Braddon (Montgomery),1,Good,Good,3
60401108007,60208,Braddon (Montgomery),1,Good,Good,3
60401108008,60208,Braddon (Montgomery),1,Good,Good,3
60401108009,60208,Braddon (Montgomery),1,Good,Good,3
60401108010,60208,Braddon (Montgomery),1,Good,Good,3
60401108011,60208,Braddon (Montgomery),1,Good,Good,3
60401108101,60209,Braddon (Murchison),1,Good,Good,3
60401108102,60209,Braddon (Murchison),1,Good,Good,3
60401108103,60209,Braddon (Murchison),1,Good,Good,3
60401108104,60209,Braddon (Murchison),1,Good,Good,3
60401108105,60209,Braddon (Murchison),1,Good,Good,3
60401108106,60209,Braddon (Murchison),1,Good,Good,3
60401108107,60209,Braddon (Murchison),1,Good,Good,3
60401108108,60209,Braddon (Murchison),1,Good,Good,3
60401108109,60209,Braddon (Murchison),1,Good,Good,3
60401108110,60209,Braddon (Murchison),1,Good,Good,3
60401108111,60209,Braddon (Murchison),1,Good,Good,3
60401108112,60209,Braddon (Murchison),1,Good,Good,3
60401108201,60208,Braddon (Montgomery),1,Good,Good,3
60401108202,60208,Braddon (Montgomery),1,Good,Good,3
60401108203,60208,Braddon (Montgomery),1,Good,Good,3
60401108204,60208,Braddon (Montgomery),1,Good,Good,3
60401108205,60208,Braddon (Montgomery),1,Good,Good,3
60401108206,60208,Braddon (Montgomery),1,Good,Good,3
60401108207,60208,Braddon (Montgomery),1,Good,Good,3
60401108208,60208,Braddon (Montgomery),1,Good,Good,3
60401108209,60208,Braddon (Montgomery),1,Good,Good,3
60401108210,60208,Braddon (Montgomery),1,Good,Good,3
60401108211,60208,Braddon (Montgomery),1,Good,Good,3
60401108212,60208,Braddon (Montgomery),1,Good,Good,3
60401108213,60208,Braddon (Montgomery),1,Good,Good,3
60401108214,60208,Braddon (Montgomery),1,Good,Good,3
60401108215,60208,Braddon (Montgomery),1,Good,Good,3
60401108216,60208,Braddon (Montgomery),1,Good,Good,3
60401108217,60208,Braddon (Montgomery),1,Good,Good,3
60401108218,60208,Braddon (Montgomery),1,Good,Good,3
60401108219,60208,Braddon (Montgomery),1,Good,Good,3
60401108220,60208,Braddon (Montgomery),1,Good,Good,3
60401108221,60208,Braddon (Montgomery),1,Good,Good,3
60401108301,60208,Braddon (Montgomery),1,Good,Good,3
60401108302,60208,Braddon (Montgomery),1,Good,Good,3
60401108303,60208,Braddon (Montgomery),1,Good,Good,3
60401108304,60208,Braddon (Montgomery),1,Good,Good,3
60401108305,60208,Braddon (Montgomery),1,Good,Good,3
60401108306,60208,Braddon (Montgomery),1,Good,Good,3
60401108307,60208,Braddon (Montgomery),1,Good,Good,3
60401108308,60208,Braddon (Montgomery),1,Good,Good,3
60401108309,60208,Braddon (Montgomery),1,Good,Good,3
60401108310,60208,Braddon (Montgomery),1,Good,Good,3
60401108311,60208,Braddon (Montgomery),1,Good,Good,3
60401108312,60208,Braddon (Montgomery),1,Good,Good,3
60401108313,60208,Braddon (Montgomery),1,Good,Good,3
60401108401,60209,Braddon (Murchison),1,Good,Good,3
60401108402,60209,Braddon (Murchison),1,Good,Good,3
60401108403,60209,Braddon (Murchison),1,Good,Good,3
60401108404,60209,Braddon (Murchison),1,Good,Good,3
60401108405,60209,Braddon (Murchison),1,Good,Good,3
60401108406,60209,Braddon (Murchison),1,Good,Good,3
60401108407,60209,Braddon (Murchison),1,Good,Good,3
60401108408,60209,Braddon (Murchison),1,Good,Good,3
60401108409,60209,Braddon (Murchison),1,Good,Good,3
60401108411,60209,Braddon (Murchison),1,Good,Good,3
60401108412,60209,Braddon (Murchison),1,Good,Good,3
60401108413,60209,Braddon (Murchison),1,Good,Good,3
60401108414,60209,Braddon (Murchison),1,Good,Good,3
60401108415,60209,Braddon (Murchison),1,Good,Good,3
60401108416,60209,Braddon (Murchison),1,Good,Good,3
60401108417,60209,Braddon (Murchison),1,Good,Good,3
60401108418,60209,Braddon (Murchison),1,Good,Good,3
60401108419,60209,Braddon (Murchison),1,Good,Good,3
60401108420,60209,Braddon (Murchison),1,Good,Good,3
60401108421,60209,Braddon (Murchison),1,Good,Good,3
60402108501,60207,Braddon (Mersey),1,Good,Good,3
60402108502,60207,Braddon (Mersey),1,Good,Good,3
60402108503,60207,Braddon (Mersey),1,Good,Good,3
60402108504,60207,Braddon (Mersey),1,Good,Good,3
60402108505,60207,Braddon (Mersey),1,Good,Good,3
60402108506,60207,Braddon (Mersey),1,Good,Good,3
60402108507,60207,Braddon (Mersey),1,Good,Good,3
60402108508,60207,Braddon (Mersey),1,Good,Good,3
60402108509,60207,Braddon (Mersey),1,Good,Good,3
60402108510,60207,Braddon (Mersey),1,Good,Good,3
60402108511,60207,Braddon (Mersey),1,Good,Good,3
60402108512,60207,Braddon (Mersey),1,Good,Good,3
60402108513,60207,Braddon (Mersey),1,Good,Good,3
60402108514,60207,Braddon (Mersey),1,Good,Good,3
60402108515,60207,Braddon (Mersey),1,Good,Good,3
60402108516,60207,Braddon (Mersey),1,Good,Good,3
60402108517,60207,Braddon (Mersey),1,Good,Good,3
60402108518,60207,Braddon (Mersey),1,Good,Good,3
60402108519,60207,Braddon (Mersey),1,Good,Good,3
60402108520,60207,Braddon (Mersey),1,Good,Good,3
60402108521,60207,Braddon (Mersey),1,Good,Good,3
60402108522,60207,Braddon (Mersey),1,Good,Good,3
60402108523,60207,Braddon (Mersey),1,Good,Good,3
60402108524,60207,Braddon (Mersey),1,Good,Good,3
60402108525,60207,Braddon (Mersey),1,Good,Good,3
60402108526,60207,Braddon (Mersey),1,Good,Good,3
60402108527,60207,Braddon (Mersey),1,Good,Good,3
60402108528,60207,Braddon (Mersey),1,Good,Good,3
60402108529,60207,Braddon (Mersey),1,Good,Good,3
60402108530,60207,Braddon (Mersey),1,Good,Good,3
60402108531,60207,Braddon (Mersey),1,Good,Good,3
60402108532,60207,Braddon (Mersey),1,Good,Good,3
60402108533,60207,Braddon (Mersey),1,Good,Good,3
60402108534,60207,Braddon (Mersey),1,Good,Good,3
60402108535,60207,Braddon (Mersey),1,Good,Good,3
60402108536,60207,Braddon (Mersey),1,Good,Good,3
60402108601,60207,Braddon (Mersey),1,Good,Good,3
60402108602,60207,Braddon (Mersey),1,Good,Good,3
60402108603,60207,Braddon (Mersey),1,Good,Good,3
60402108604,60207,Braddon (Mersey),1,Good,Good,3
60402108605,60207,Braddon (Mersey),1,Good,Good,3
60402108606,60207,Braddon (Mersey),1,Good,Good,3
60402108607,60207,Braddon (Mersey),1,Good,Good,3
60402108608,60207,Braddon (Mersey),1,Good,Good,3
60402108609,60207,Braddon (Mersey),1,Good,Good,3
60402108610,60207,Braddon (Mersey),1,Good,Good,3
60402108611,60207,Braddon (Mersey),1,Good,Good,3
60402108612,60207,Braddon (Mersey),1,Good,Good,3
60402108613,60207,Braddon (Mersey),1,Good,Good,3
60402108614,60207,Braddon (Mersey),1,Good,Good,3
60402108615,60207,Braddon (Mersey),1,Good,Good,3
60402108616,60207,Braddon (Mersey),1,Good,Good,3
60402108701,60207,Braddon (Mersey),1,Good,Good,3
60402108702,60207,Braddon (Mersey),1,Good,Good,3
60402108703,60207,Braddon (Mersey),1,Good,Good,3
60402108704,60207,Braddon (Mersey),1,Good,Good,3
60402108705,60207,Braddon (Mersey),1,Good,Good,3
60402108707,60207,Braddon (Mersey),1,Good,Good,3
60402108708,60207,Braddon (Mersey),1,Good,Good,3
60402108709,60207,Braddon (Mersey),1,Good,Good,3
60402108710,60207,Braddon (Mersey),1,Good,Good,3
60402108711,60207,Braddon (Mersey),1,Good,Good,3
60402108712,60207,Braddon (Mersey),1,Good,Good,3
60402108713,60207,Braddon (Mersey),1,Good,Good,3
60402108721,60207,Braddon (Mersey),1,Good,Good,3
60402108722,60207,Braddon (Mersey),1,Good,Good,3
60402108723,60207,Braddon (Mersey),1,Good,Good,3
60402108801,60207,Braddon (Mersey),1,Good,Good,3
60402108803,60207,Braddon (Mersey),1,Good,Good,3
60402108804,60207,Braddon (Mersey),1,Good,Good,3
60402108805,60207,Braddon (Mersey),1,Good,Good,3
60402108807,60207,Braddon (Mersey),1,Good,Good,3
60402108808,60207,Braddon (Mersey),1,Good,Good,3
60402108809,60207,Braddon (Mersey),1,Good,Good,3
60402108810,60207,Braddon (Mersey),1,Good,Good,3
60402108901,60207,Braddon (Mersey),1,Good,Good,3
60402108902,60207,Braddon (Mersey),1,Good,Good,3
60402108903,60207,Braddon (Mersey),1,Good,Good,3
60402108904,60207,Braddon (Mersey),1,Good,Good,3
60402108905,60207,Braddon (Mersey),1,Good,Good,3
60402108909,60207,Braddon (Mersey),1,Good,Good,3
60402108910,60207,Braddon (Mersey),1,Good,Good,3
60402108911,60207,Braddon (Mersey),1,Good,Good,3
60402108912,60207,Braddon (Mersey),1,Good,Good,3
60402108913,60207,Braddon (Mersey),1,Good,Good,3
60402108914,60207,Braddon (Mersey),1,Good,Good,3
60402108915,60207,Braddon (Mersey),1,Good,Good,3
60402108916,60207,Braddon (Mersey),1,Good,Good,3
60402108917,60207,Braddon (Mersey),1,Good,Good,3
60402108918,60207,Braddon (Mersey),1,Good,Good,3
60402108919,60207,Braddon (Mersey),1,Good,Good,3
60402109001,60207,Braddon (Mersey),1,Good,Good,3
60402109002,60207,Braddon (Mersey),1,Good,Good,3
60402109003,60207,Braddon (Mersey),1,Good,Good,3
60402109004,60207,Braddon (Mersey),1,Good,Good,3
60402109005,60207,Braddon (Mersey),1,Good,Good,3
60402109006,60207,Braddon (Mersey),1,Good,Good,3
60402109007,60207,Braddon (Mersey),1,Good,Good,3
60402109008,60207,Braddon (Mersey),1,Good,Good,3
60402109101,60506,Lyons (McIntyre),1,Good,Good,3
60402109102,60508,Lyons (Montgomery),1,Good,Good,3
60402109103,60506,Lyons (McIntyre),0.5113539,Good,Good,3
60402109103,60508,Lyons (Montgomery),0.4886461,Good,Good,3
60402109104,60508,Lyons (Montgomery),1,Good,Good,3
60402109105,60508,Lyons (Montgomery),1,Good,Good,3
60402109106,60508,Lyons (Montgomery),1,Good,Good,3
60402109107,60506,Lyons (McIntyre),1,Good,Good,3
60402109108,60506,Lyons (McIntyre),1,Good,Good,3
60402109109,60207,Braddon (Mersey),0.049275,Good,Good,3
60402109109,60506,Lyons (McIntyre),0.950725,Good,Good,3
60402109110,60508,Lyons (Montgomery),1,Good,Good,3
60402109111,60508,Lyons (Montgomery),1,Good,Good,3
60402109112,60508,Lyons (Montgomery),1,Good,Good,3
60402109113,60508,Lyons (Montgomery),1,Good,Good,3
60402109114,60508,Lyons (Montgomery),1,Good,Good,3
60402109115,60508,Lyons (Montgomery),1,Good,Good,3
60402109116,60508,Lyons (Montgomery),1,Good,Good,3
60402109117,60208,Braddon (Montgomery),2.20E-05,Good,Good,5
60402109117,60508,Lyons (Montgomery),0.999978,Good,Good,3
60402109118,60506,Lyons (McIntyre),1,Good,Good,3
60402109201,60208,Braddon (Montgomery),1,Good,Good,3
60402109202,60208,Braddon (Montgomery),1,Good,Good,3
60402109203,60208,Braddon (Montgomery),1,Good,Good,3
60402109204,60208,Braddon (Montgomery),1,Good,Good,3
60402109205,60208,Braddon (Montgomery),1,Good,Good,3
60402109206,60208,Braddon (Montgomery),1,Good,Good,3
60402109207,60207,Braddon (Mersey),0.8617201,Good,Good,3
60402109207,60208,Braddon (Montgomery),0.1105933,Good,Good,3
60402109207,60508,Lyons (Montgomery),0.0276866,Good,Good,3
60402109208,60208,Braddon (Montgomery),1,Good,Good,3
60402109209,60207,Braddon (Mersey),0.0833565,Good,Good,3
60402109209,60208,Braddon (Montgomery),0.9166435,Good,Good,3
60403109301,60209,Braddon (Murchison),1,Good,Good,3
60403109302,60209,Braddon (Murchison),1,Good,Good,3
60403109303,60209,Braddon (Murchison),1,Good,Good,3
60403109304,60209,Braddon (Murchison),1,Good,Good,3
60403109305,60209,Braddon (Murchison),1,Good,Good,3
60403109401,60209,Braddon (Murchison),1,Good,Good,3
60403109402,60209,Braddon (Murchison),1,Good,Good,3
60403109403,60209,Braddon (Murchison),1,Good,Good,3
60403109404,60209,Braddon (Murchison),1,Good,Good,3
60403109405,60209,Braddon (Murchison),1,Good,Good,3
60403109406,60209,Braddon (Murchison),1,Good,Good,3
60403109407,60209,Braddon (Murchison),1,Good,Good,3
60403109408,60209,Braddon (Murchison),1,Good,Good,3
60403109409,60209,Braddon (Murchison),1,Good,Good,3
60403109410,60209,Braddon (Murchison),1,Good,Good,3
60403109411,60209,Braddon (Murchison),1,Good,Good,3
60403109412,60209,Braddon (Murchison),1,Good,Good,3
60403109413,60209,Braddon (Murchison),1,Good,Good,3
60403109501,60209,Braddon (Murchison),1,Good,Good,3
60403109502,60209,Braddon (Murchison),1,Good,Good,3
60403109503,60209,Braddon (Murchison),1,Good,Good,3
60403109504,60209,Braddon (Murchison),1,Good,Good,3
60403109505,60209,Braddon (Murchison),1,Good,Good,3
60403109506,60209,Braddon (Murchison),1,Good,Good,3
60403109507,60209,Braddon (Murchison),1,Good,Good,3
60403109508,60209,Braddon (Murchison),1,Good,Good,3
60403109509,60209,Braddon (Murchison),1,Good,Good,3
60403109510,60209,Braddon (Murchison),1,Good,Good,3
60403109511,60209,Braddon (Murchison),1,Good,Good,3
60403109512,60209,Braddon (Murchison),1,Good,Good,3
60403109601,60209,Braddon (Murchison),1,Good,Good,3
60403109602,60209,Braddon (Murchison),1,Good,Good,3
60403109603,60209,Braddon (Murchison),1,Good,Good,3
60403109604,60209,Braddon (Murchison),1,Good,Good,3
60403109605,60209,Braddon (Murchison),1,Good,Good,3
60403109606,60209,Braddon (Murchison),1,Good,Good,3
60403109607,60209,Braddon (Murchison),1,Good,Good,3
60403109608,60209,Braddon (Murchison),1,Good,Good,3
60403109609,60208,Braddon (Montgomery),9.08E-05,Good,Good,5
60403109609,60209,Braddon (Murchison),0.9999092,Good,Good,3
60403109610,60209,Braddon (Murchison),1,Good,Good,3
60403109611,60209,Braddon (Murchison),1,Good,Good,3
60403109612,60209,Braddon (Murchison),1,Good,Good,3
60403109613,60209,Braddon (Murchison),1,Good,Good,3
60403109701,60209,Braddon (Murchison),1,Good,Good,3
60403109702,60209,Braddon (Murchison),1,Good,Good,3
60403109703,60209,Braddon (Murchison),1,Good,Good,3
60403109704,60209,Braddon (Murchison),1,Good,Good,3
60403109705,60209,Braddon (Murchison),1,Good,Good,3
60403109706,60209,Braddon (Murchison),1,Good,Good,3
60403109707,60209,Braddon (Murchison),1,Good,Good,3
60403109708,60209,Braddon (Murchison),1,Good,Good,3
60403109709,60209,Braddon (Murchison),1,Good,Good,3
60403109710,60209,Braddon (Murchison),1,Good,Good,3
60403109711,60209,Braddon (Murchison),1,Good,Good,3
60403109712,60209,Braddon (Murchison),1,Good,Good,3
60403109713,60209,Braddon (Murchison),1,Good,Good,3
