LOCALITY_PID,LOCALITY_NAME,SA4_CODE_2021,SA4_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
VIC1557,MACEDON,202,Bendigo,0.0026294,Good,Good,1
VIC1557,MACEDON,210,Melbourne - North West,0.9973706,Good,Good,0
VIC1558,MACKS CREEK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1559,MACLEOD,209,Melbourne - North East,1,Good,Good,0
VIC156,BARUNAH PARK,203,Geelong,1,Good,Good,0
VIC1560,MACORNA,202,Bendigo,0.181887,Good,Good,0
VIC1560,MACORNA,215,North West,0.818113,Good,Good,0
VIC1561,MACORNA NORTH,215,North West,1,Good,Good,0
VIC1562,MACS COVE,204,Hume,1,Good,Good,0
VIC1563,MADALYA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1564,MADDINGLEY,213,Melbourne - West,1,Good,Good,0
VIC1565,MAFEKING,215,North West,1,Good,Good,0
VIC1566,MAFFRA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1567,MAFFRA WEST UPPER,205,Latrobe - Gippsland,1,Good,Good,0
VIC1568,MAGPIE,201,Ballarat,1,Good,Good,0
VIC1569,MAIDEN GULLY,202,Bendigo,1,Good,Good,0
VIC157,BARUNAH PLAINS,217,Warrnambool and South West,1,Good,Good,0
VIC1570,MAIDSTONE,213,Melbourne - West,1,Good,Good,0
VIC1571,MAILORS FLAT,217,Warrnambool and South West,1,Good,Good,0
VIC1572,MAIN LEAD,201,Ballarat,1,Good,Good,0
VIC1573,MAIN RIDGE,214,Mornington Peninsula,1,Good,Good,0
VIC1574,MAINDAMPLE,204,Hume,1,Good,Good,0
VIC1575,MAINTONGOON,204,Hume,1,Good,Good,0
VIC1576,MAJOR PLAINS,204,Hume,1,Good,Good,0
VIC1577,MAJORCA,201,Ballarat,1,Good,Good,0
VIC1578,MALDON,202,Bendigo,1,Good,Good,0
VIC1579,MALLACOOTA,205,Latrobe - Gippsland,1,Good,Good,0
VIC158,BARWIDGEE,204,Hume,1,Good,Good,0
VIC1580,MALMSBURY,201,Ballarat,0.0019982,Good,Good,1
VIC1580,MALMSBURY,202,Bendigo,0.9980018,Good,Good,0
VIC1581,MALVERN,206,Melbourne - Inner,0.0246849,Good,Good,0
VIC1581,MALVERN,208,Melbourne - Inner South,0.9753151,Good,Good,0
VIC1582,MALVERN EAST,208,Melbourne - Inner South,1,Good,Good,0
VIC1583,MAMBOURIN,213,Melbourne - West,1,Good,Good,0
VIC1584,MANANGATANG,215,North West,1,Good,Good,0
VIC1585,MANDURANG,202,Bendigo,1,Good,Good,0
VIC1586,MANDURANG SOUTH,202,Bendigo,1,Good,Good,0
VIC1587,MANGALORE,204,Hume,1,Good,Good,0
VIC1588,MANIFOLD HEIGHTS,203,Geelong,1,Good,Good,0
VIC1589,MANNERIM,203,Geelong,1,Good,Good,0
VIC159,BARWITE,204,Hume,1,Good,Good,0
VIC1590,MANNIBADAR,201,Ballarat,1,Good,Good,0
VIC1591,MANNS BEACH,205,Latrobe - Gippsland,1,Good,Good,0
VIC1592,MANORINA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1593,MANSFIELD,204,Hume,1,Good,Good,0
VIC1594,MARAMINGO CREEK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1595,MARCUS HILL,203,Geelong,1,Good,Good,0
VIC1596,MARDAN,205,Latrobe - Gippsland,1,Good,Good,0
VIC1597,MARENGO,217,Warrnambool and South West,1,Good,Good,0
VIC1598,MARIBYRNONG,213,Melbourne - West,1,Good,Good,0
VIC1599,MARIONVALE,216,Shepparton,1,Good,Good,0
VIC16,ALBANVALE,213,Melbourne - West,1,Good,Good,0
VIC160,BARWON DOWNS,217,Warrnambool and South West,1,Good,Good,0
VIC1600,MARKWOOD,204,Hume,1,Good,Good,0
VIC1601,MARLBED,215,North West,1,Good,Good,0
VIC1602,MARLO,205,Latrobe - Gippsland,1,Good,Good,0
VIC1603,MARNOO,215,North West,1,Good,Good,0
VIC1604,MARNOO EAST,215,North West,1,Good,Good,0
VIC1605,MARNOO WEST,215,North West,1,Good,Good,0
VIC1606,MARONG,202,Bendigo,1,Good,Good,0
VIC1607,MAROONA,215,North West,1,Good,Good,0
VIC1608,MARRAWEENEY,204,Hume,1,Good,Good,0
VIC1609,MARSHALL,203,Geelong,1,Good,Good,0
VIC161,BARWON HEADS,203,Geelong,1,Good,Good,0
VIC1610,MARTHAVALE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1611,MARUNGI,216,Shepparton,1,Good,Good,0
VIC1612,MARYBOROUGH,201,Ballarat,1,Good,Good,0
VIC1613,MARYKNOLL,212,Melbourne - South East,1,Good,Good,0
VIC1614,MARYSVILLE,204,Hume,1,Good,Good,0
VIC1615,MARYVALE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1616,MASSEY,215,North West,1,Good,Good,0
VIC1617,MATLOCK,204,Hume,1,Good,Good,0
VIC1618,MAUDE,203,Geelong,1,Good,Good,0
VIC1619,MCCRAE,214,Mornington Peninsula,1,Good,Good,0
VIC162,BASALT,201,Ballarat,1,Good,Good,0
VIC1620,MCINTYRE,202,Bendigo,1,Good,Good,0
VIC1621,MCKENZIE CREEK,215,North West,1,Good,Good,0
VIC1622,MCKENZIE HILL,202,Bendigo,1,Good,Good,0
VIC1623,MCKINNON,208,Melbourne - Inner South,1,Good,Good,0
VIC1624,MCLOUGHLINS BEACH,205,Latrobe - Gippsland,1,Good,Good,0
VIC1625,MCMAHONS CREEK,204,Hume,1,Good,Good,0
VIC1626,MCMILLANS,215,North West,1,Good,Good,0
VIC1627,MEAD,215,North West,1,Good,Good,0
VIC1628,MEADOW CREEK,204,Hume,1,Good,Good,0
VIC1629,MEADOW HEIGHTS,210,Melbourne - North West,1,Good,Good,0
VIC163,BASS,205,Latrobe - Gippsland,1,Good,Good,0
VIC1630,MEATIAN,215,North West,1,Good,Good,0
VIC1631,MEENIYAN,205,Latrobe - Gippsland,1,Good,Good,0
VIC1632,MEERING WEST,202,Bendigo,0.4001332,Good,Good,0
VIC1632,MEERING WEST,215,North West,0.5998668,Good,Good,0
VIC1633,MEERLIEU,205,Latrobe - Gippsland,1,Good,Good,0
VIC1634,MELBOURNE,206,Melbourne - Inner,1,Good,Good,0
VIC1635,MELBOURNE AIRPORT,210,Melbourne - North West,1,Good,Good,0
VIC1636,MELTON,213,Melbourne - West,1,Good,Good,0
VIC1637,MELTON SOUTH,213,Melbourne - West,1,Good,Good,0
VIC1638,MELTON WEST,213,Melbourne - West,1,Good,Good,0
VIC1639,MELVILLE FOREST,217,Warrnambool and South West,1,Good,Good,0
VIC164,BATESFORD,203,Geelong,1,Good,Good,0
VIC1640,MELWOOD,205,Latrobe - Gippsland,1,Good,Good,0
VIC1641,MENA PARK,201,Ballarat,1,Good,Good,0
VIC1642,MENTONE,208,Melbourne - Inner South,1,Good,Good,0
VIC1643,MENZIES CREEK,211,Melbourne - Outer East,1,Good,Good,0
VIC1644,MEPUNGA,217,Warrnambool and South West,1,Good,Good,0
VIC1645,MEPUNGA EAST,217,Warrnambool and South West,1,Good,Good,0
VIC1646,MEPUNGA WEST,217,Warrnambool and South West,1,Good,Good,0
VIC1647,MERBEIN,215,North West,1,Good,Good,0
VIC1648,MERBEIN SOUTH,215,North West,1,Good,Good,0
VIC1649,MERBEIN WEST,215,North West,1,Good,Good,0
VIC165,BATHUMI,216,Shepparton,1,Good,Good,0
VIC1650,MEREDITH,201,Ballarat,0.0094637,Good,Good,1
VIC1650,MEREDITH,203,Geelong,0.9905363,Good,Good,0
VIC1651,MERINGUR,215,North West,1,Good,Good,0
VIC1652,MERINO,217,Warrnambool and South West,1,Good,Good,0
VIC1653,MERNDA,209,Melbourne - North East,1,Good,Good,0
VIC1654,MERRIANG,204,Hume,1,Good,Good,0
VIC1655,MERRIANG SOUTH,204,Hume,1,Good,Good,0
VIC1656,MERRICKS,214,Mornington Peninsula,1,Good,Good,0
VIC1657,MERRICKS BEACH,214,Mornington Peninsula,1,Good,Good,0
VIC1658,MERRICKS NORTH,214,Mornington Peninsula,1,Good,Good,0
VIC1659,MERRIGUM,216,Shepparton,1,Good,Good,0
VIC166,BAW BAW,205,Latrobe - Gippsland,1,Good,Good,0
VIC1662,MERRIMU,213,Melbourne - West,1,Good,Good,0
VIC1663,MERRINEE,215,North West,1,Good,Good,0
VIC1664,MERTON,204,Hume,1,Good,Good,0
VIC1665,METCALFE,202,Bendigo,1,Good,Good,0
VIC1666,METCALFE EAST,202,Bendigo,1,Good,Good,0
VIC1667,METUNG,205,Latrobe - Gippsland,1,Good,Good,0
VIC1668,MIA MIA,202,Bendigo,0.7981036,Good,Good,0
VIC1668,MIA MIA,204,Hume,0.2018964,Good,Good,0
VIC1669,MICKLEHAM,210,Melbourne - North West,1,Good,Good,0
VIC167,BAW BAW VILLAGE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1670,MIDDLE CREEK,201,Ballarat,1,Good,Good,0
VIC1671,MIDDLE PARK,206,Melbourne - Inner,1,Good,Good,0
VIC1672,MIDDLE TARWIN,205,Latrobe - Gippsland,1,Good,Good,0
VIC1673,MIEPOLL,204,Hume,1,Good,Good,0
VIC1674,MIGA LAKE,215,North West,1,Good,Good,0
VIC1675,MILAWA,204,Hume,1,Good,Good,0
VIC1676,MILDURA,215,North West,1,Good,Good,0
VIC1677,MILL PARK,209,Melbourne - North East,1,Good,Good,0
VIC1678,MILLBROOK,201,Ballarat,1,Good,Good,0
VIC1679,MILLGROVE,211,Melbourne - Outer East,1,Good,Good,0
VIC168,BAXTER,214,Mornington Peninsula,1,Good,Good,0
VIC1680,MILLOO,202,Bendigo,0.0002701,Good,Good,1
VIC1680,MILLOO,216,Shepparton,0.9997299,Good,Good,0
VIC1681,MILLTOWN,217,Warrnambool and South West,1,Good,Good,0
VIC1682,MILNES BRIDGE,215,North West,1,Good,Good,0
VIC1683,MINCHA,202,Bendigo,1,Good,Good,0
VIC1684,MINCHA WEST,215,North West,1,Good,Good,0
VIC1685,MINERS REST,201,Ballarat,1,Good,Good,0
VIC1686,MINGAY,217,Warrnambool and South West,1,Good,Good,0
VIC1687,MINHAMITE,217,Warrnambool and South West,1,Good,Good,0
VIC1688,MINIMAY,215,North West,1,Good,Good,0
VIC1689,MININERA,215,North West,1,Good,Good,0
VIC169,BAYINDEEN,215,North West,1,Good,Good,0
VIC1690,MINJAH,217,Warrnambool and South West,1,Good,Good,0
VIC1691,MINMINDIE,202,Bendigo,1,Good,Good,0
VIC1692,MINYIP,215,North West,1,Good,Good,0
VIC1693,MIOWERA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1694,MIRALIE,215,North West,1,Good,Good,0
VIC1695,MIRAM,215,North West,1,Good,Good,0
VIC1696,MIRBOO,205,Latrobe - Gippsland,1,Good,Good,0
VIC1697,MIRBOO NORTH,205,Latrobe - Gippsland,1,Good,Good,0
VIC1698,MIRIMBAH,204,Hume,1,Good,Good,0
VIC1699,MIRRANATWA,217,Warrnambool and South West,1,Good,Good,0
VIC17,ALBERT PARK,206,Melbourne - Inner,1,Good,Good,0
VIC170,BAYLES,212,Melbourne - South East,1,Good,Good,0
VIC1700,MITCHAM,211,Melbourne - Outer East,1,Good,Good,0
VIC1701,MITCHELL PARK,201,Ballarat,1,Good,Good,0
VIC1702,MITCHELLSTOWN,204,Hume,1,Good,Good,0
VIC1703,MITIAMO,202,Bendigo,0.9468283,Good,Good,0
VIC1703,MITIAMO,216,Shepparton,0.0531717,Good,Good,0
VIC1704,MITRE,215,North West,1,Good,Good,0
VIC1705,MITTA MITTA,204,Hume,0.9921568,Good,Good,0
VIC1705,MITTA MITTA,205,Latrobe - Gippsland,0.0078432,Good,Good,1
VIC1706,MITTYACK,215,North West,1,Good,Good,0
VIC1707,MOCKINYA,215,North West,1,Good,Good,0
VIC1708,MODELLA,205,Latrobe - Gippsland,0.6042514,Good,Good,0
VIC1708,MODELLA,212,Melbourne - South East,0.3957486,Good,Good,0
VIC1709,MODEWARRE,203,Geelong,1,Good,Good,0
VIC171,BAYNTON,202,Bendigo,1,Good,Good,0
VIC1710,MOE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1711,MOE SOUTH,205,Latrobe - Gippsland,1,Good,Good,0
VIC1712,MOGGS CREEK,203,Geelong,1,Good,Good,0
VIC1713,MOGLONEMBY,204,Hume,1,Good,Good,0
VIC1714,MOKEPILLY,215,North West,1,Good,Good,0
VIC1715,MOLESWORTH,204,Hume,1,Good,Good,0
VIC1716,MOLIAGUL,201,Ballarat,1,Good,Good,0
VIC1717,MOLKA,204,Hume,1,Good,Good,0
VIC1718,MOLLONGGHIP,201,Ballarat,1,Good,Good,0
VIC1719,MOLOGA,202,Bendigo,1,Good,Good,0
VIC172,BAYNTON EAST,202,Bendigo,1,Good,Good,0
VIC1720,MOLYULLAH,204,Hume,1,Good,Good,0
VIC1721,MONBULK,211,Melbourne - Outer East,1,Good,Good,0
VIC1722,MONEGEETTA,210,Melbourne - North West,1,Good,Good,0
VIC1723,MONGANS BRIDGE,204,Hume,1,Good,Good,0
VIC1724,MONOMAK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1725,MONOMEITH,212,Melbourne - South East,1,Good,Good,0
VIC1726,MONT ALBERT,207,Melbourne - Inner East,1,Good,Good,0
VIC1727,MONT ALBERT NORTH,207,Melbourne - Inner East,1,Good,Good,0
VIC1728,MONTGOMERY,205,Latrobe - Gippsland,1,Good,Good,0
VIC1729,MONTMORENCY,209,Melbourne - North East,1,Good,Good,0
VIC173,BAYSWATER,211,Melbourne - Outer East,1,Good,Good,0
VIC1730,MONTROSE,211,Melbourne - Outer East,1,Good,Good,0
VIC1731,MOOLAP,203,Geelong,1,Good,Good,0
VIC1732,MOOLERR,215,North West,1,Good,Good,0
VIC1733,MOOLORT,201,Ballarat,1,Good,Good,0
VIC1734,MOONAMBEL,201,Ballarat,1,Good,Good,0
VIC1735,MOONDARRA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1736,MOONEE PONDS,206,Melbourne - Inner,1,Good,Good,0
VIC1739,MOORA,216,Shepparton,1,Good,Good,0
VIC174,BAYSWATER NORTH,211,Melbourne - Outer East,1,Good,Good,0
VIC1740,MOORABBIN,208,Melbourne - Inner South,1,Good,Good,0
VIC1741,MOORABBIN AIRPORT,208,Melbourne - Inner South,1,Good,Good,0
VIC1742,MOORABOOL,203,Geelong,1,Good,Good,0
VIC1743,MOORALLA,217,Warrnambool and South West,1,Good,Good,0
VIC1744,MOORILIM,204,Hume,0.4483115,Good,Good,0
VIC1744,MOORILIM,216,Shepparton,0.5516885,Good,Good,0
VIC1745,MOORMBOOL WEST,204,Hume,1,Good,Good,0
VIC1746,MOORNAPA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1747,MOORNGAG,204,Hume,1,Good,Good,0
VIC1748,MOOROODUC,214,Mornington Peninsula,1,Good,Good,0
VIC1749,MOOROOLBARK,211,Melbourne - Outer East,1,Good,Good,0
VIC175,BEACONSFIELD,212,Melbourne - South East,1,Good,Good,0
VIC1750,MOOROOPNA,216,Shepparton,1,Good,Good,0
VIC1751,MOOROOPNA NORTH,216,Shepparton,1,Good,Good,0
VIC1752,MOOROOPNA NORTH WEST,216,Shepparton,1,Good,Good,0
VIC1753,MORANDING,204,Hume,1,Good,Good,0
VIC1754,MORDIALLOC,208,Melbourne - Inner South,1,Good,Good,0
VIC1755,MORGIANA,217,Warrnambool and South West,1,Good,Good,0
VIC1756,MORIAC,203,Geelong,1,Good,Good,0
VIC1757,MORNINGTON,214,Mornington Peninsula,1,Good,Good,0
VIC1758,MOROKA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1759,MORRISONS,201,Ballarat,0.9821242,Good,Good,0
VIC1759,MORRISONS,203,Geelong,0.0178758,Good,Good,0
VIC176,BEACONSFIELD UPPER,212,Melbourne - South East,1,Good,Good,0
VIC1760,MORRL MORRL,215,North West,1,Good,Good,0
VIC1761,MORTLAKE,217,Warrnambool and South West,1,Good,Good,0
VIC1762,MORTON PLAINS,215,North West,1,Good,Good,0
VIC1763,MORWELL,205,Latrobe - Gippsland,1,Good,Good,0
VIC1764,MOSSIFACE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1765,MOUNT ALFRED,204,Hume,1,Good,Good,0
VIC1766,MOUNT BEAUTY,204,Hume,0.9999927,Good,Good,0
VIC1766,MOUNT BEAUTY,205,Latrobe - Gippsland,7.30E-06,Good,Good,1
VIC1767,MOUNT BECKWORTH,201,Ballarat,1,Good,Good,0
VIC1768,MOUNT BEST,205,Latrobe - Gippsland,1,Good,Good,0
VIC1769,MOUNT BOLTON,201,Ballarat,1,Good,Good,0
VIC177,BEALIBA,201,Ballarat,1,Good,Good,0
VIC1770,MOUNT BRUNO,204,Hume,1,Good,Good,0
VIC1771,MOUNT BUFFALO,204,Hume,1,Good,Good,0
VIC1772,MOUNT BULLER,204,Hume,0.9999849,Good,Good,0
VIC1772,MOUNT BULLER,205,Latrobe - Gippsland,1.51E-05,Good,Good,1
VIC1773,MOUNT BURNETT,212,Melbourne - South East,1,Good,Good,0
VIC1774,MOUNT BUTE,201,Ballarat,0.0186359,Good,Good,0
VIC1774,MOUNT BUTE,217,Warrnambool and South West,0.9813641,Good,Good,0
VIC1775,MOUNT CAMEL,202,Bendigo,1,Good,Good,0
VIC1776,MOUNT CAMERON,201,Ballarat,1,Good,Good,0
VIC1777,MOUNT CLEAR,201,Ballarat,1,Good,Good,0
VIC1778,MOUNT COLE,215,North West,1,Good,Good,0
VIC1779,MOUNT COLE CREEK,215,North West,1,Good,Good,0
VIC178,BEARII,216,Shepparton,1,Good,Good,0
VIC1780,MOUNT COTTRELL,213,Melbourne - West,1,Good,Good,0
VIC1781,MOUNT DANDENONG,211,Melbourne - Outer East,1,Good,Good,0
VIC1782,MOUNT DORAN,201,Ballarat,1,Good,Good,0
VIC1783,MOUNT DRYDEN,215,North West,1,Good,Good,0
VIC1784,MOUNT DUNEED,203,Geelong,1,Good,Good,0
VIC1785,MOUNT ECCLES,205,Latrobe - Gippsland,1,Good,Good,0
VIC1786,MOUNT ECCLES SOUTH,205,Latrobe - Gippsland,1,Good,Good,0
VIC1787,MOUNT EGERTON,201,Ballarat,1,Good,Good,0
VIC1788,MOUNT ELIZA,214,Mornington Peninsula,1,Good,Good,0
VIC1789,MOUNT EMU,201,Ballarat,1,Good,Good,0
VIC179,BEARS LAGOON,202,Bendigo,1,Good,Good,0
VIC1790,MOUNT EVELYN,211,Melbourne - Outer East,1,Good,Good,0
VIC1791,MOUNT FRANKLIN,201,Ballarat,1,Good,Good,0
VIC1792,MOUNT GLASGOW,201,Ballarat,1,Good,Good,0
VIC1793,MOUNT HELEN,201,Ballarat,1,Good,Good,0
VIC1794,MOUNT HOOGHLY,201,Ballarat,1,Good,Good,0
VIC1795,MOUNT LONARCH,201,Ballarat,1,Good,Good,0
VIC1796,MOUNT MACEDON,210,Melbourne - North West,1,Good,Good,0
VIC1797,MOUNT MAJOR,216,Shepparton,1,Good,Good,0
VIC1798,MOUNT MARTHA,214,Mornington Peninsula,1,Good,Good,0
VIC1799,MOUNT MERCER,203,Geelong,1,Good,Good,0
VIC18,ALBERTON,205,Latrobe - Gippsland,1,Good,Good,0
VIC180,BEAUCHAMP,215,North West,1,Good,Good,0
VIC1800,MOUNT MORIAC,203,Geelong,1,Good,Good,0
VIC1801,MOUNT NAPIER,217,Warrnambool and South West,1,Good,Good,0
VIC1802,MOUNT PLEASANT,201,Ballarat,1,Good,Good,0
VIC1803,MOUNT PROSPECT,201,Ballarat,1,Good,Good,0
VIC1804,MOUNT RICHMOND,217,Warrnambool and South West,1,Good,Good,0
VIC1805,MOUNT ROWAN,201,Ballarat,1,Good,Good,0
VIC1806,MOUNT SABINE,217,Warrnambool and South West,1,Good,Good,0
VIC1807,MOUNT TASSIE,205,Latrobe - Gippsland,1,Good,Good,0
VIC1808,MOUNT TAYLOR,205,Latrobe - Gippsland,1,Good,Good,0
VIC1809,MOUNT TOOLEBEWONG,211,Melbourne - Outer East,1,Good,Good,0
VIC181,BEAUFORT,201,Ballarat,1,Good,Good,0
VIC1810,MOUNT WALLACE,201,Ballarat,1,Good,Good,0
VIC1811,MOUNT WAVERLEY,212,Melbourne - South East,1,Good,Good,0
VIC1812,MOUNTAIN BAY,204,Hume,1,Good,Good,0
VIC1813,MOUNTAIN VIEW,205,Latrobe - Gippsland,1,Good,Good,0
VIC1814,MOUTAJUP,217,Warrnambool and South West,1,Good,Good,0
VIC1815,MOYARRA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1816,MOYHU,204,Hume,1,Good,Good,0
VIC1817,MOYREISK,215,North West,1,Good,Good,0
VIC1818,MOYSTON,215,North West,1,Good,Good,0
VIC1819,MUCKATAH,216,Shepparton,1,Good,Good,0
VIC182,BEAUMARIS,208,Melbourne - Inner South,1,Good,Good,0
VIC1820,MUCKLEFORD,202,Bendigo,1,Good,Good,0
VIC1821,MUCKLEFORD SOUTH,202,Bendigo,1,Good,Good,0
VIC1822,MUDGEGONGA,204,Hume,1,Good,Good,0
VIC1823,MULGRAVE,212,Melbourne - South East,1,Good,Good,0
VIC1824,MUMBANNAR,217,Warrnambool and South West,1,Good,Good,0
VIC1825,MUNDOONA,216,Shepparton,1,Good,Good,0
VIC1826,MUNRO,205,Latrobe - Gippsland,1,Good,Good,0
VIC1827,MUNTHAM,217,Warrnambool and South West,1,Good,Good,0
VIC1828,MURCHISON,204,Hume,0.0030869,Good,Good,1
VIC1828,MURCHISON,216,Shepparton,0.9969131,Good,Good,0
VIC1829,MURCHISON EAST,216,Shepparton,1,Good,Good,0
VIC183,BEAZLEYS BRIDGE,215,North West,1,Good,Good,0
VIC1830,MURCHISON NORTH,216,Shepparton,1,Good,Good,0
VIC1831,MURGHEBOLUC,203,Geelong,1,Good,Good,0
VIC1832,MURMUNGEE,204,Hume,1,Good,Good,0
VIC1833,MURNUNGIN,215,North West,1,Good,Good,0
VIC1834,MURPHYS CREEK,202,Bendigo,1,Good,Good,0
VIC1835,MURRA WARRA,215,North West,1,Good,Good,0
VIC1836,MURRABIT,215,North West,1,Good,Good,0
VIC1837,MURRABIT WEST,215,North West,1,Good,Good,0
VIC1838,MURRAWEE,215,North West,1,Good,Good,0
VIC1839,MURRAY-SUNSET,215,North West,1,Good,Good,0
VIC184,BEEAC,217,Warrnambool and South West,1,Good,Good,0
VIC1840,MURRAYDALE,215,North West,1,Good,Good,0
VIC1841,MURRAYVILLE,215,North West,1,Good,Good,0
VIC1842,MURRINDAL,205,Latrobe - Gippsland,1,Good,Good,0
VIC1843,MURRINDINDI,204,Hume,1,Good,Good,0
VIC1844,MURROON,217,Warrnambool and South West,1,Good,Good,0
VIC1845,MURRUMBEENA,208,Melbourne - Inner South,1,Good,Good,0
VIC1846,MURTOA,215,North West,1,Good,Good,0
VIC1847,MUSK,201,Ballarat,1,Good,Good,0
VIC1848,MUSK VALE,201,Ballarat,1,Good,Good,0
VIC1849,MUSKERRY,216,Shepparton,1,Good,Good,0
VIC185,BEECH FOREST,217,Warrnambool and South West,1,Good,Good,0
VIC1852,MYAMYN,217,Warrnambool and South West,1,Good,Good,0
VIC1853,MYERS FLAT,202,Bendigo,1,Good,Good,0
VIC1854,MYOLA,216,Shepparton,1,Good,Good,0
VIC1855,MYRNIONG,201,Ballarat,1,Good,Good,0
VIC1856,MYRRHEE,204,Hume,1,Good,Good,0
VIC1857,MYRTLE CREEK,202,Bendigo,1,Good,Good,0
VIC1858,MYRTLEBANK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1859,MYRTLEFORD,204,Hume,1,Good,Good,0
VIC186,BEECHWORTH,204,Hume,1,Good,Good,0
VIC1860,MYSIA,202,Bendigo,1,Good,Good,0
VIC1861,MYSTIC PARK,215,North West,1,Good,Good,0
VIC1862,MYWEE,216,Shepparton,1,Good,Good,0
VIC1863,NAGAMBIE,204,Hume,1,Good,Good,0
VIC1864,NALANGIL,217,Warrnambool and South West,1,Good,Good,0
VIC1865,NALINGA,204,Hume,0.2812877,Good,Good,0
VIC1865,NALINGA,216,Shepparton,0.7187123,Good,Good,0
VIC1866,NAMBROK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1867,NANDALY,215,North West,1,Good,Good,0
VIC1868,NANGANA,212,Melbourne - South East,1,Good,Good,0
VIC1869,NANGEELA,217,Warrnambool and South West,1,Good,Good,0
VIC187,BEENAK,211,Melbourne - Outer East,0.6331858,Good,Good,0
VIC187,BEENAK,212,Melbourne - South East,0.3668142,Good,Good,0
VIC1870,NANGILOC,215,North West,1,Good,Good,0
VIC1871,NANNEELLA,216,Shepparton,1,Good,Good,0
VIC1872,NAP NAP MARRA,205,Latrobe - Gippsland,1,Good,Good,0
VIC1873,NAPOLEONS,201,Ballarat,1,Good,Good,0
VIC1874,NAR NAR GOON,212,Melbourne - South East,1,Good,Good,0
VIC1875,NAR NAR GOON NORTH,212,Melbourne - South East,1,Good,Good,0
VIC1876,NARBETHONG,204,Hume,1,Good,Good,0
VIC1877,NAREEB,217,Warrnambool and South West,1,Good,Good,0
VIC1878,NAREEN,217,Warrnambool and South West,1,Good,Good,0
VIC1879,NAREEWILLOCK,215,North West,1,Good,Good,0
VIC188,BELGRAVE,211,Melbourne - Outer East,1,Good,Good,0
VIC1880,NARIEL VALLEY,204,Hume,0.9997677,Good,Good,0
VIC1880,NARIEL VALLEY,205,Latrobe - Gippsland,0.0002323,Good,Good,1
VIC1881,NARING,216,Shepparton,1,Good,Good,0
VIC1882,NARINGAL,217,Warrnambool and South West,1,Good,Good,0
VIC1883,NARINGAL EAST,217,Warrnambool and South West,1,Good,Good,0
VIC1884,NAROGHID,217,Warrnambool and South West,1,Good,Good,0
VIC1885,NARRACAN,205,Latrobe - Gippsland,1,Good,Good,0
VIC1886,NARRAPORT,215,North West,1,Good,Good,0
VIC1887,NARRAPUMELAP SOUTH,215,North West,1,Good,Good,0
VIC1888,NARRAWONG,217,Warrnambool and South West,1,Good,Good,0
VIC1889,NARRE WARREN,212,Melbourne - South East,1,Good,Good,0
VIC189,BELGRAVE HEIGHTS,211,Melbourne - Outer East,1,Good,Good,0
VIC1890,NARRE WARREN EAST,211,Melbourne - Outer East,1,Good,Good,0
VIC1891,NARRE WARREN NORTH,212,Melbourne - South East,1,Good,Good,0
VIC1892,NARRE WARREN SOUTH,212,Melbourne - South East,1,Good,Good,0
VIC1893,NARRUNG,215,North West,1,Good,Good,0
VIC1894,NATHALIA,216,Shepparton,1,Good,Good,0
VIC1895,NATIMUK,215,North West,1,Good,Good,0
VIC1896,NATTE YALLOCK,201,Ballarat,0.7010203,Good,Good,0
VIC1896,NATTE YALLOCK,215,North West,0.2989797,Good,Good,0
VIC1897,NATYA,215,North West,1,Good,Good,0
VIC1898,NAVARRE,201,Ballarat,0.1354644,Good,Good,0
VIC1898,NAVARRE,215,North West,0.8645356,Good,Good,0
VIC1899,NAVIGATORS,201,Ballarat,1,Good,Good,0
VIC19,ALBERTON WEST,205,Latrobe - Gippsland,1,Good,Good,0
VIC190,BELGRAVE SOUTH,211,Melbourne - Outer East,1,Good,Good,0
VIC1900,NAYOOK,205,Latrobe - Gippsland,1,Good,Good,0
VIC1901,NEDS CORNER,215,North West,1,Good,Good,0
VIC1902,NEEREMAN,202,Bendigo,1,Good,Good,0
VIC1903,NEERIM,205,Latrobe - Gippsland,1,Good,Good,0
VIC1904,NEERIM EAST,205,Latrobe - Gippsland,1,Good,Good,0
VIC1905,NEERIM JUNCTION,205,Latrobe - Gippsland,1,Good,Good,0
VIC1906,NEERIM NORTH,205,Latrobe - Gippsland,1,Good,Good,0
