"SLA_MAINCODE_2011","SLA_NAME_2011","SLA_5DIGITCODE_2011","SSD_CODE_2011","SSD_NAME_2011","SD_CODE_2011","SD_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","SDIST_CODE_2011","SDIST_NAME_2011","MSR_CODE_2011","MSR_NAME_2011","SR_CODE_2011","SR_NAME_2011","SRS_CODE_2011","SRS_NAME_2011","SLA_REGIONCODE_2011","LGA_CODE_2011","LGA_NAME_2011"
"305071127","Chapel Hill","31127","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841127","31000","Brisbane (C)"
"305071135","Chermside","31135","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811135","31000","Brisbane (C)"
"305071138","Chermside West","31138","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811138","31000","Brisbane (C)"
"305071167","Darra-Sumner","31167","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841167","31000","Brisbane (C)"
"305071173","Deagon","31173","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811173","31000","Brisbane (C)"
"305071176","Doolandella-Forest Lake","31176","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841176","31000","Brisbane (C)"
"305071184","Durack","31184","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841184","31000","Brisbane (C)"
"305071203","Ellen Grove","31203","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841203","31000","Brisbane (C)"
"305071211","Everton Park","31211","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811211","31000","Brisbane (C)"
"305071217","Ferny Grove","31217","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811217","31000","Brisbane (C)"
"305071222","Fig Tree Pocket","31222","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841222","31000","Brisbane (C)"
"305071236","Geebung","31236","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811236","31000","Brisbane (C)"
"305071288","Inala","31288","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841288","31000","Brisbane (C)"
"305071296","Jamboree Heights","31296","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841296","31000","Brisbane (C)"
"305071301","Jindalee","31301","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841301","31000","Brisbane (C)"
"305071306","Karana Downs-Lake Manchester","31306","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841306","31000","Brisbane (C)"
"305071318","Kenmore","31318","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841318","31000","Brisbane (C)"
"305071323","Kenmore Hills","31323","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841323","31000","Brisbane (C)"
"305071326","Keperra","31326","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811326","31000","Brisbane (C)"
"305071353","McDowall","31353","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811353","31000","Brisbane (C)"
"305071375","Middle Park","31375","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841375","31000","Brisbane (C)"
"305071383","Mitchelton","31383","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811383","31000","Brisbane (C)"
"305071386","Moggill","31386","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841386","31000","Brisbane (C)"
"305071408","Mount Ommaney","31408","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841408","31000","Brisbane (C)"
"305071435","Northgate","31435","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811435","31000","Brisbane (C)"
"305071442","Nudgee","31442","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811442","31000","Brisbane (C)"
"305071451","Oxley","31451","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841451","31000","Brisbane (C)"
"305071465","Pinjarra Hills","31465","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841465","31000","Brisbane (C)"
"305071467","Pinkenba-Eagle Farm","31467","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811467","31000","Brisbane (C)"
"305071473","Pullenvale","31473","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841473","31000","Brisbane (C)"
"305071484","Richlands","31484","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841484","31000","Brisbane (C)"
"305071487","Riverhills","31487","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841487","31000","Brisbane (C)"
"305071514","Sandgate","31514","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811514","31000","Brisbane (C)"
"305071517","Seventeen Mile Rocks","31517","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841517","31000","Brisbane (C)"
"305071556","Taigum-Fitzgibbon","31556","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811556","31000","Brisbane (C)"
"305071567","The Gap","31567","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811567","31000","Brisbane (C)"
"305071585","Upper Kedron","31585","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811585","31000","Brisbane (C)"
"305071593","Virginia","31593","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811593","31000","Brisbane (C)"
"305071596","Wacol","31596","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841596","31000","Brisbane (C)"
"305071604","Wavell Heights","31604","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811604","31000","Brisbane (C)"
"305071612","Westlake","31612","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31084","Western Outer","310841612","31000","Brisbane (C)"
"305071653","Zillmere","31653","30507","Northwest Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31081","Northern Outer","310811653","31000","Brisbane (C)"
"305091015","Annerley","31015","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441015","31000","Brisbane (C)"
"305091042","Balmoral","31042","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431042","31000","Brisbane (C)"
"305091086","Bulimba","31086","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431086","31000","Brisbane (C)"
"305091097","Camp Hill","31097","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431097","31000","Brisbane (C)"
"305091102","Cannon Hill","31102","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431102","31000","Brisbane (C)"
"305091108","Carindale","31108","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431108","31000","Brisbane (C)"
"305091113","Carina","31113","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431113","31000","Brisbane (C)"
"305091116","Carina Heights","31116","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431116","31000","Brisbane (C)"
"305091157","Coorparoo","31157","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431157","31000","Brisbane (C)"
"305091195","East Brisbane","31195","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431195","31000","Brisbane (C)"
"305091214","Fairfield","31214","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441214","31000","Brisbane (C)"
"305091247","Greenslopes","31247","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441247","31000","Brisbane (C)"
"305091258","Hawthorne","31258","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431258","31000","Brisbane (C)"
"305091282","Holland Park","31282","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441282","31000","Brisbane (C)"
"305091285","Holland Park West","31285","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441285","31000","Brisbane (C)"
"305091391","Moorooka","31391","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441391","31000","Brisbane (C)"
"305091397","Morningside","31397","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431397","31000","Brisbane (C)"
"305091432","Norman Park","31432","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31043","Eastern Inner","310431432","31000","Brisbane (C)"
"305091563","Tarragindi","31563","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441563","31000","Brisbane (C)"
"305091645","Yeerongpilly","31645","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441645","31000","Brisbane (C)"
"305091648","Yeronga","31648","30509","Southeast Inner Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3104","Brisbane City Inner Ring","31044","Southern Inner","310441648","31000","Brisbane (C)"
"305111001","Acacia Ridge","31001","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31083","Southern Outer","310831001","31000","Brisbane (C)"
"305111012","Algester","31012","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31083","Southern Outer","310831012","31000","Brisbane (C)"
"305111023","Archerfield","31023","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31083","Southern Outer","310831023","31000","Brisbane (C)"
"305111057","Belmont-Mackenzie","31057","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31082","Eastern Outer","310821057","31000","Brisbane (C)"
"305111091","Burbank","31091","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31082","Eastern Outer","310821091","31000","Brisbane (C)"
"305111094","Calamvale","31094","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31083","Southern Outer","310831094","31000","Brisbane (C)"
"305111123","Chandler-Capalaba West","31123","30511","Southeast Outer Brisbane","305","Brisbane","3","Queensland","","","31","Brisbane","3108","Brisbane City Outer Ring","31082","Eastern Outer","310821123","31000","Brisbane (C)"
